subjID,experimentName,versionName,sequenceName,Z-Scored RT,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,objSceneSemCong,object,side,objectCategory,scale,image,keyPress,accuracy,RT,ratingTrialNum,rating,ratingObject,ratingScene,experimentTime,totalTime,age,gender
600496,OSSe5,v1,jsons/s22.json,0.6924397521606016,1366,625,1366,768,6-15-2023,8-26-21,1,15,k4,0,notebook,L,classroom,scaled,k4_notebook_L.png,c,1,2312,15,2,notebook,k4,287486,361732,25,Woman
600496,OSSe5,v1,jsons/s22.json,-0.7491595399017068,1366,625,1366,768,6-15-2023,8-26-21,1,16,k1,0,flashdrive,R,classroom,misscaled,k1_flashdrive_R.png,m,1,671,16,3,flashdrive,k1,287486,361732,25,Woman
600496,OSSe5,v1,jsons/s22.json,0.4816025613653829,1366,625,1366,768,6-15-2023,8-26-21,1,17,c11,1,clipboard,R,classroom,scaled,c11_clipboard_R.png,m,1,2072,17,4,clipboard,c11,287486,361732,25,Woman
600496,OSSe5,v1,jsons/s22.json,0.26285897591534335,1366,625,1366,768,6-15-2023,8-26-21,1,18,k10,0,binderclip,R,classroom,misscaled,k10_binderclip_R.png,m,1,1823,18,3,binderclip,k10,287486,361732,25,Woman
600496,OSSe5,v1,jsons/s22.json,-0.36789561988035285,1366,625,1366,768,6-15-2023,8-26-21,1,19,c8,0,spoon,L,kitchen,misscaled,c8_spoon_L.png,c,1,1105,19,2,spoon,c8,287486,361732,25,Woman
600496,OSSe5,v1,jsons/s22.json,2.3633244892127108,1366,625,1366,768,6-15-2023,8-26-21,1,20,c10,1,binderclip,L,classroom,misscaled,c10_binderclip_L.png,c,1,4214,20,3,binderclip,c10,287486,361732,25,Woman
600496,OSSe5,v1,jsons/s22.json,-0.5857607170354122,1366,625,1366,768,6-15-2023,8-26-21,1,21,c3,1,laptop,L,classroom,scaled,c3_laptop_L.png,c,1,857,21,4,laptop,c3,287486,361732,25,Woman
600496,OSSe5,v1,jsons/s22.json,-0.5892746702153325,1366,625,1366,768,6-15-2023,8-26-21,1,22,c4,1,notebook,L,classroom,scaled,c4_notebook_L.png,c,1,853,22,3,notebook,c4,287486,361732,25,Woman
265592,OSSe5,v1,jsons/s1.json,-0.06674672955083356,1161,1038,2240,1260,6-15-2023,6-14-49,1,0,c1,1,binderclip,L,classroom,misscaled,c1_binderclip_L.png,c,1,795,0,2,binderclip,c1,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,0.04078966805884273,1161,1038,2240,1260,6-15-2023,6-14-49,1,1,c4,1,flashdrive,L,classroom,misscaled,c4_flashdrive_L.png,c,1,853,1,1,flashdrive,c4,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,2.452942310993133,1161,1038,2240,1260,6-15-2023,6-14-49,1,2,c11,0,spoon,R,kitchen,misscaled,c11_spoon_R.png,m,1,2154,2,3,spoon,c11,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,-0.43199966625956165,1161,1038,2240,1260,6-15-2023,6-14-49,1,3,c7,1,notebook,R,classroom,scaled,c7_notebook_R.png,m,1,598,3,4,notebook,c7,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,-0.4264374387969922,1161,1038,2240,1260,6-15-2023,6-14-49,1,4,k5,1,kettle,R,kitchen,scaled,k5_kettle_R.png,m,1,601,4,4,kettle,k5,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,-0.45424857610983954,1161,1038,2240,1260,6-15-2023,6-14-49,1,5,k6,0,laptop,R,classroom,scaled,k6_laptop_R.png,m,1,586,5,4,laptop,k6,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,-0.5339738364066685,1161,1038,2240,1260,6-15-2023,6-14-49,1,6,k0,1,toaster,R,kitchen,scaled,k0_toaster_R.png,m,1,543,6,4,toaster,k0,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,-0.49503824416868225,1161,1038,2240,1260,6-15-2023,6-14-49,1,7,k10,1,sponge,L,kitchen,misscaled,k10_sponge_L.png,c,1,564,7,2,sponge,k10,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,-0.28367360059104263,1161,1038,2240,1260,6-15-2023,6-14-49,1,8,k2,0,clipboard,L,classroom,scaled,k2_clipboard_L.png,c,1,678,8,4,clipboard,k2,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,-0.5006004716312518,1161,1038,2240,1260,6-15-2023,6-14-49,1,9,k7,0,notebook,R,classroom,scaled,k7_notebook_R.png,m,1,561,9,3,notebook,k7,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,3.671070125295846,1161,1038,2240,1260,6-15-2023,6-14-49,1,10,c10,0,sponge,R,kitchen,misscaled,c10_sponge_R.png,m,1,2811,10,1,sponge,c10,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,-0.35969070924615865,1161,1038,2240,1260,6-15-2023,6-14-49,1,11,c3,1,eraser,L,classroom,misscaled,c3_eraser_L.png,c,1,637,11,1,eraser,c3,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,-0.4913300925269693,1161,1038,2240,1260,6-15-2023,6-14-49,1,12,k3,0,eraser,L,classroom,misscaled,k3_eraser_L.png,c,1,566,12,1,eraser,k3,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,-0.08899563940111141,1161,1038,2240,1260,6-15-2023,6-14-49,1,13,c6,1,laptop,L,classroom,scaled,c6_laptop_L.png,c,1,783,13,3,laptop,c6,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,-0.6285317032703494,1161,1038,2240,1260,6-15-2023,6-14-49,1,14,c2,1,clipboard,R,classroom,scaled,c2_clipboard_R.png,m,1,492,14,3,clipboard,c2,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,-0.07972526029682897,1161,1038,2240,1260,6-15-2023,6-14-49,1,15,c8,0,pot,R,kitchen,scaled,c8_pot_R.png,m,1,788,15,3,pot,c8,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,0.12978530745995415,1161,1038,2240,1260,6-15-2023,6-14-49,1,16,k4,0,flashdrive,R,classroom,misscaled,k4_flashdrive_R.png,m,1,901,16,1,flashdrive,k4,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,0.3522744059627327,1161,1038,2240,1260,6-15-2023,6-14-49,1,17,k9,1,saltshaker,L,kitchen,misscaled,k9_saltshaker_L.png,c,1,1021,17,1,saltshaker,k9,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,-0.535827912227525,1161,1038,2240,1260,6-15-2023,6-14-49,1,18,k11,1,spoon,R,kitchen,misscaled,k11_spoon_R.png,m,1,542,18,2,spoon,k11,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,0.35783663342530214,1161,1038,2240,1260,6-15-2023,6-14-49,1,19,c9,0,saltshaker,L,kitchen,misscaled,c9_saltshaker_L.png,c,1,1024,19,2,saltshaker,c9,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,-0.2744032214867602,1161,1038,2240,1260,6-15-2023,6-14-49,1,20,k8,1,pot,L,kitchen,scaled,k8_pot_L.png,c,1,683,20,3,pot,k8,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,-0.40418852894671436,1161,1038,2240,1260,6-15-2023,6-14-49,1,21,k1,0,binderclip,L,classroom,misscaled,k1_binderclip_L.png,c,1,613,21,1,binderclip,k1,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,-0.6136990967034974,1161,1038,2240,1260,6-15-2023,6-14-49,1,22,c0,0,toaster,R,kitchen,scaled,c0_toaster_R.png,m,1,500,22,2,toaster,c0,212832,301779,45,Man
265592,OSSe5,v1,jsons/s1.json,-0.3355877235750243,1161,1038,2240,1260,6-15-2023,6-14-49,1,23,c5,0,kettle,L,kitchen,scaled,c5_kettle_L.png,c,1,650,23,1,kettle,c5,212832,301779,45,Man
117013,OSSe5,v1,jsons/s23.json,-0.4184134799690767,1366,625,1366,768,6-15-2023,9-34-36,1,0,c4,1,laptop,R,classroom,scaled,c4_laptop_R.png,m,1,1027,0,3,laptop,c4,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,-0.6059258299479667,1366,625,1366,768,6-15-2023,9-34-36,1,1,c9,0,spoon,R,kitchen,misscaled,c9_spoon_R.png,m,1,924,1,3,spoon,c9,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,-0.9154122328257466,1366,625,1366,768,6-15-2023,9-34-36,1,2,c7,0,saltshaker,L,kitchen,misscaled,c7_saltshaker_L.png,c,1,754,2,2,saltshaker,c7,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,-0.7570280148824122,1366,625,1366,768,6-15-2023,9-34-36,1,3,c3,0,kettle,L,kitchen,scaled,c3_kettle_L.png,c,1,841,3,3,kettle,c3,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,-0.662361585766856,1366,625,1366,768,6-15-2023,9-34-36,1,4,k6,1,pot,L,kitchen,scaled,k6_pot_L.png,c,1,893,4,4,pot,k6,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,-0.42387500472574335,1366,625,1366,768,6-15-2023,9-34-36,1,5,k2,0,flashdrive,R,classroom,misscaled,k2_flashdrive_R.png,m,1,1024,5,3,flashdrive,k2,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,-0.9609249391313024,1366,625,1366,768,6-15-2023,9-34-36,1,6,c5,1,notebook,L,classroom,scaled,c5_notebook_L.png,c,1,729,6,2,notebook,c5,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,-0.8134637707013015,1366,625,1366,768,6-15-2023,9-34-36,1,7,k8,1,sponge,R,kitchen,misscaled,k8_sponge_R.png,m,1,810,7,3,sponge,k8,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,0.6174557155453745,1366,625,1366,768,6-15-2023,9-34-36,1,8,k5,0,notebook,L,classroom,scaled,k5_notebook_L.png,c,1,1596,8,2,notebook,k5,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,-0.46574669452685474,1366,625,1366,768,6-15-2023,9-34-36,1,9,c11,1,binderclip,L,classroom,misscaled,c11_binderclip_L.png,c,1,1001,9,2,binderclip,c11,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,-0.6204898959657447,1366,625,1366,768,6-15-2023,9-34-36,1,10,c1,1,eraser,R,classroom,misscaled,c1_eraser_R.png,m,1,916,10,1,eraser,c1,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,3.0150650837220567,1366,625,1366,768,6-15-2023,9-34-36,1,11,k0,0,clipboard,R,classroom,scaled,k0_clipboard_R.png,m,1,2913,11,2,clipboard,k0,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,-0.025183697489074102,1366,625,1366,768,6-15-2023,9-34-36,1,12,c2,1,flashdrive,L,classroom,misscaled,c2_flashdrive_L.png,c,1,1243,12,3,flashdrive,c2,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,-0.1271321596135192,1366,625,1366,768,6-15-2023,9-34-36,1,13,k11,0,binderclip,R,classroom,misscaled,k11_binderclip_R.png,m,1,1187,13,2,binderclip,k11,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,-0.5804387144168555,1366,625,1366,768,6-15-2023,9-34-36,1,14,c10,0,toaster,R,kitchen,scaled,c10_toaster_R.png,m,1,938,14,2,toaster,c10,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,-0.30008044357463143,1366,625,1366,768,6-15-2023,9-34-36,1,15,c6,0,pot,R,kitchen,scaled,c6_pot_R.png,m,1,1092,15,3,pot,c6,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,-0.6714641270279672,1366,625,1366,768,6-15-2023,9-34-36,1,16,c8,0,sponge,R,kitchen,misscaled,c8_sponge_R.png,m,1,888,16,2,sponge,c8,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,0.247892540344261,1366,625,1366,768,6-15-2023,9-34-36,1,17,k4,0,laptop,L,classroom,scaled,k4_laptop_L.png,c,1,1393,17,3,laptop,k4,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,2.128477564889829,1366,625,1366,768,6-15-2023,9-34-36,1,18,k10,1,toaster,L,kitchen,scaled,k10_toaster_L.png,c,1,2426,18,2,toaster,k10,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,-0.3037214600790759,1366,625,1366,768,6-15-2023,9-34-36,1,19,k1,0,eraser,L,classroom,misscaled,k1_eraser_L.png,c,1,1090,19,3,eraser,k1,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,1.2000183562564894,1366,625,1366,768,6-15-2023,9-34-36,1,20,c0,1,clipboard,L,classroom,scaled,c0_clipboard_L.png,c,1,1916,20,1,clipboard,c0,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,1.0034034650164882,1366,625,1366,768,6-15-2023,9-34-36,1,21,k7,1,saltshaker,R,kitchen,misscaled,k7_saltshaker_R.png,m,1,1808,21,2,saltshaker,k7,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,0.7885834912542645,1366,625,1366,768,6-15-2023,9-34-36,1,22,k3,1,kettle,R,kitchen,scaled,k3_kettle_R.png,m,1,1690,22,3,kettle,k3,635968,688569,30,Man
117013,OSSe5,v1,jsons/s23.json,-0.3492341663846318,1366,625,1366,768,6-15-2023,9-34-36,1,23,k9,1,spoon,L,kitchen,misscaled,k9_spoon_L.png,c,1,1065,23,4,spoon,k9,635968,688569,30,Man
155342,OSSe5,v1,jsons/s22.json,-0.7146098180641688,1366,625,1366,768,6-15-2023,10-13-35,1,0,c1,1,flashdrive,L,classroom,misscaled,c1_flashdrive_L.png,c,1,1060,0,2,flashdrive,c1,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,-0.8914872073171287,1366,625,1366,768,6-15-2023,10-13-35,1,1,k8,1,spoon,L,kitchen,misscaled,k8_spoon_L.png,c,1,978,1,3,spoon,k8,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,-0.43203740352590364,1366,625,1366,768,6-15-2023,10-13-35,1,2,c9,0,toaster,R,kitchen,scaled,c9_toaster_R.png,m,1,1191,2,4,toaster,c9,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,-0.6606837847553396,1366,625,1366,768,6-15-2023,10-13-35,1,3,k9,1,toaster,R,kitchen,scaled,k9_toaster_R.png,m,1,1085,3,4,toaster,k9,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,0.2064468308506344,1366,625,1366,768,6-15-2023,10-13-35,1,4,k11,0,clipboard,R,classroom,scaled,k11_clipboard_R.png,m,1,1487,4,4,clipboard,k11,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,-0.7620647273759386,1366,625,1366,768,6-15-2023,10-13-35,1,5,c7,0,sponge,R,kitchen,misscaled,c7_sponge_R.png,m,1,1038,5,3,sponge,c7,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,-0.8030485126906488,1366,625,1366,768,6-15-2023,10-13-35,1,6,k7,1,sponge,R,kitchen,misscaled,k7_sponge_R.png,m,1,1019,6,1,sponge,k7,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,0.09643772290062277,1366,625,1366,768,6-15-2023,10-13-35,1,7,k5,1,pot,L,kitchen,scaled,k5_pot_L.png,c,1,1436,7,4,pot,k5,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,-0.5485176354729748,1366,625,1366,768,6-15-2023,10-13-35,1,8,c2,0,kettle,R,kitchen,scaled,c2_kettle_R.png,m,1,1137,8,3,kettle,c2,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,-0.13867978232587266,1366,625,1366,768,6-15-2023,10-13-35,1,9,c6,0,saltshaker,L,kitchen,misscaled,c6_saltshaker_L.png,c,1,1327,9,3,saltshaker,c6,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,-0.602443668781804,1366,625,1366,768,6-15-2023,10-13-35,1,10,k6,1,saltshaker,R,kitchen,misscaled,k6_saltshaker_R.png,m,1,1112,10,4,saltshaker,k6,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,-0.5744021314612128,1366,625,1366,768,6-15-2023,10-13-35,1,11,c0,1,eraser,R,classroom,misscaled,c0_eraser_R.png,m,1,1125,11,1,eraser,c0,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,0.2129179548476939,1366,625,1366,768,6-15-2023,10-13-35,1,12,k2,1,kettle,R,kitchen,scaled,k2_kettle_R.png,m,1,1490,12,4,kettle,k2,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,-0.17319244364352337,1366,625,1366,768,6-15-2023,10-13-35,1,13,c5,0,pot,L,kitchen,scaled,c5_pot_L.png,c,1,1311,13,4,pot,c5,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,-0.9734547779465491,1366,625,1366,768,6-15-2023,10-13-35,1,14,k3,0,laptop,R,classroom,scaled,k3_laptop_R.png,m,1,940,14,3,laptop,k3,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,1.476944175606651,1366,625,1366,768,6-15-2023,10-13-35,1,15,k4,0,notebook,L,classroom,scaled,k4_notebook_L.png,c,1,2076,15,2,notebook,k4,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,2.016204508694943,1366,625,1366,768,6-15-2023,10-13-35,1,16,k1,0,flashdrive,L,classroom,misscaled,k1_flashdrive_L.png,c,1,2326,16,1,flashdrive,k1,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,-0.40615290753766564,1366,625,1366,768,6-15-2023,10-13-35,1,17,c11,1,clipboard,L,classroom,scaled,c11_clipboard_L.png,c,1,1203,17,4,clipboard,c11,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,0.6917811306300975,1366,625,1366,768,6-15-2023,10-13-35,1,18,k10,0,binderclip,R,classroom,misscaled,k10_binderclip_R.png,c,0,1712,18,1,binderclip,k10,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,-0.5938155034523913,1366,625,1366,768,6-15-2023,10-13-35,1,19,c8,0,spoon,R,kitchen,misscaled,c8_spoon_R.png,m,1,1116,19,1,spoon,c8,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,0.6033424360036175,1366,625,1366,768,6-15-2023,10-13-35,1,20,c10,1,binderclip,L,classroom,misscaled,c10_binderclip_L.png,c,1,1671,20,1,binderclip,c10,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,0.4394072947447767,1366,625,1366,768,6-15-2023,10-13-35,1,21,c3,1,laptop,L,classroom,scaled,c3_laptop_L.png,c,1,1595,21,4,laptop,c3,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,3.1033533402009406,1366,625,1366,768,6-15-2023,10-13-35,1,22,c4,1,notebook,L,classroom,scaled,c4_notebook_L.png,c,1,2830,22,2,notebook,c4,218714,293970,25,Man
155342,OSSe5,v1,jsons/s22.json,-0.5722450901288597,1366,625,1366,768,6-15-2023,10-13-35,1,23,k0,0,eraser,L,classroom,misscaled,k0_eraser_L.png,c,1,1126,23,1,eraser,k0,218714,293970,25,Man
621679,OSSe5,v1,jsons/s16.json,-0.5166208155329145,1366,625,1366,768,6-15-2023,9-24-24,1,0,c6,1,eraser,R,classroom,misscaled,c6_eraser_R.png,m,1,1362,0,4,eraser,c6,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,-1.1806056013981685,1366,625,1366,768,6-15-2023,9-24-24,1,1,k9,0,laptop,L,classroom,scaled,k9_laptop_L.png,c,1,970,1,4,laptop,k9,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,-0.3353800704115314,1366,625,1366,768,6-15-2023,9-24-24,1,2,k4,0,binderclip,R,classroom,misscaled,k4_binderclip_R.png,m,1,1469,2,4,binderclip,k4,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,-0.3878890713345489,1366,625,1366,768,6-15-2023,9-24-24,1,3,k1,1,sponge,L,kitchen,misscaled,k1_sponge_L.png,c,1,1438,3,4,sponge,k1,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,-0.2388312622627572,1366,625,1366,768,6-15-2023,9-24-24,1,4,c11,0,pot,R,kitchen,scaled,c11_pot_R.png,m,1,1526,4,4,pot,c11,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,1.089138309467751,1366,625,1366,768,6-15-2023,9-24-24,1,5,c2,0,spoon,L,kitchen,misscaled,c2_spoon_L.png,c,1,2310,5,4,spoon,c2,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,-0.6572094309074453,1366,625,1366,768,6-15-2023,9-24-24,1,6,c10,1,notebook,R,classroom,scaled,c10_notebook_R.png,m,1,1279,6,4,notebook,c10,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,-0.028795258570687036,1366,625,1366,768,6-15-2023,9-24-24,1,7,k11,1,pot,R,kitchen,scaled,k11_pot_R.png,m,1,1650,7,4,pot,k11,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,3.1742537977333827,1366,625,1366,768,6-15-2023,9-24-24,1,8,c4,1,binderclip,R,classroom,misscaled,c4_binderclip_R.png,m,1,3541,8,4,binderclip,c4,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,-0.7317383354433412,1366,625,1366,768,6-15-2023,9-24-24,1,9,k10,0,notebook,L,classroom,scaled,k10_notebook_L.png,c,1,1235,9,4,notebook,k10,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,-0.3624814902427662,1366,625,1366,768,6-15-2023,9-24-24,1,10,c7,1,flashdrive,L,classroom,misscaled,c7_flashdrive_L.png,c,1,1453,10,4,flashdrive,c7,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,-0.31336016679865303,1366,625,1366,768,6-15-2023,9-24-24,1,11,c1,0,sponge,R,kitchen,misscaled,c1_sponge_R.png,m,1,1482,11,4,sponge,c1,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,-0.8435316922471849,1366,625,1366,768,6-15-2023,9-24-24,1,12,c0,0,saltshaker,L,kitchen,misscaled,c0_saltshaker_L.png,c,1,1169,12,4,saltshaker,c0,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,-0.2608511658756355,1366,625,1366,768,6-15-2023,9-24-24,1,13,k8,1,kettle,L,kitchen,scaled,k8_kettle_L.png,c,1,1513,13,4,kettle,k8,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,-0.7893288525847153,1366,625,1366,768,6-15-2023,9-24-24,1,14,k7,0,flashdrive,L,classroom,misscaled,k7_flashdrive_L.png,c,1,1201,14,4,flashdrive,k7,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,-0.255769649657279,1366,625,1366,768,6-15-2023,9-24-24,1,15,k3,1,toaster,L,kitchen,scaled,k3_toaster_L.png,c,1,1516,15,4,toaster,k3,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,-0.3590938127638619,1366,625,1366,768,6-15-2023,9-24-24,1,16,c5,1,clipboard,R,classroom,scaled,c5_clipboard_R.png,m,1,1455,16,4,clipboard,c5,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,1.8276519998689007,1366,625,1366,768,6-15-2023,9-24-24,1,17,k6,0,eraser,L,classroom,misscaled,k6_eraser_L.png,c,1,2746,17,4,eraser,k6,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,-0.5826805263715494,1366,625,1366,768,6-15-2023,9-24-24,1,18,k0,1,saltshaker,L,kitchen,misscaled,k0_saltshaker_L.png,c,1,1323,18,4,saltshaker,k0,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,0.6182511399000452,1366,625,1366,768,6-15-2023,9-24-24,1,19,c9,1,laptop,R,classroom,scaled,c9_laptop_R.png,m,1,2032,19,4,laptop,c9,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,-0.07114122705699151,1366,625,1366,768,6-15-2023,9-24-24,1,20,c8,0,kettle,R,kitchen,scaled,c8_kettle_R.png,m,1,1625,20,4,kettle,c8,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,1.0501800184603507,1366,625,1366,768,6-15-2023,9-24-24,1,21,k5,0,clipboard,R,classroom,scaled,k5_clipboard_R.png,m,1,2287,21,4,clipboard,k5,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,1.0213847598896637,1366,625,1366,768,6-15-2023,9-24-24,1,22,k2,1,spoon,R,kitchen,misscaled,k2_spoon_R.png,m,1,2270,22,4,spoon,k2,287108,372488,30,Man
621679,OSSe5,v1,jsons/s16.json,-0.8655515958600634,1366,625,1366,768,6-15-2023,9-24-24,1,23,c3,0,toaster,L,kitchen,scaled,c3_toaster_L.png,c,1,1156,23,4,toaster,c3,287108,372488,30,Man
103141,OSSe5,v1,jsons/s8.json,0.9386451604976696,1137,722,1680,1050,6-15-2023,8-7-59,1,0,k6,1,spoon,L,kitchen,misscaled,k6_spoon_L.png,c,1,938,0,3,spoon,k6,214977,467836,33,Woman
103141,OSSe5,v1,jsons/s8.json,1.1330990565006396,1137,722,1680,1050,6-15-2023,8-7-59,1,1,c7,0,toaster,L,kitchen,scaled,c7_toaster_L.png,c,1,978,1,3,toaster,c7,214977,467836,33,Woman
103141,OSSe5,v1,jsons/s8.json,-0.6753221763269808,1137,722,1680,1050,6-15-2023,8-7-59,1,2,k5,1,sponge,R,kitchen,misscaled,k5_sponge_R.png,m,1,606,2,1,sponge,k5,214977,467836,33,Woman
103141,OSSe5,v1,jsons/s8.json,-0.03848566691725428,1137,722,1680,1050,6-15-2023,8-7-59,1,3,k3,1,pot,R,kitchen,scaled,k3_pot_R.png,m,1,737,3,4,pot,k3,214977,467836,33,Woman
103141,OSSe5,v1,jsons/s8.json,-0.4128094167229714,1137,722,1680,1050,6-15-2023,8-7-59,1,4,c0,0,kettle,R,kitchen,scaled,c0_kettle_R.png,m,1,660,4,3,kettle,c0,214977,467836,33,Woman
103141,OSSe5,v1,jsons/s8.json,0.7587753066949224,1137,722,1680,1050,6-15-2023,8-7-59,1,5,c10,1,eraser,L,classroom,misscaled,c10_eraser_L.png,c,1,901,5,1,eraser,c10,214977,467836,33,Woman
103141,OSSe5,v1,jsons/s8.json,-0.6169860075260898,1137,722,1680,1050,6-15-2023,8-7-59,1,6,c11,1,flashdrive,R,classroom,misscaled,c11_flashdrive_R.png,m,1,618,6,1,flashdrive,c11,214977,467836,33,Woman
103141,OSSe5,v1,jsons/s8.json,0.476817157490616,1137,722,1680,1050,6-15-2023,8-7-59,1,7,k4,1,saltshaker,R,kitchen,misscaled,k4_saltshaker_R.png,m,1,843,7,1,saltshaker,k4,214977,467836,33,Woman
103141,OSSe5,v1,jsons/s8.json,1.6824313127090296,1137,722,1680,1050,6-15-2023,8-7-59,1,8,k2,0,notebook,L,classroom,scaled,k2_notebook_L.png,c,1,1091,8,2,notebook,k2,214977,467836,33,Woman
103141,OSSe5,v1,jsons/s8.json,-0.25724629992059544,1137,722,1680,1050,6-15-2023,8-7-59,1,9,c9,1,clipboard,L,classroom,scaled,c9_clipboard_L.png,c,1,692,9,4,clipboard,c9,214977,467836,33,Woman
103141,OSSe5,v1,jsons/s8.json,3.3450121235344223,1137,722,1680,1050,6-15-2023,8-7-59,1,10,c6,0,spoon,R,kitchen,misscaled,c6_spoon_R.png,m,1,1433,10,2,spoon,c6,214977,467836,33,Woman
103141,OSSe5,v1,jsons/s8.json,-1.0253391891323267,1137,722,1680,1050,6-15-2023,8-7-59,1,11,k1,0,laptop,L,classroom,scaled,k1_laptop_L.png,c,1,534,11,4,laptop,k1,214977,467836,33,Woman
