subjID,experimentName,versionName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,objectSize,objectCategory,object,misscaled,objectScene1SemanticCongruency,scene1ZoomName,scene1Category,scene1,keyPress,accuracy,RT,experimentTime,totalTime,age,gender
347162,OSSe3,v1,1440,789,1440,900,5-9-2023,21-21-45,2,0,large,classroom,computer.png,misscaled,0,zi,kitchen,k0_zi.png,m,1,1694,69451,248164,44,Woman
347162,OSSe3,v1,1440,789,1440,900,5-9-2023,21-21-45,2,1,large,classroom,notebook.png,misscaled,1,zi,classroom,c3_zi.png,c,1,1892,69451,248164,44,Woman
347162,OSSe3,v1,1440,789,1440,900,5-9-2023,21-21-45,2,2,large,kitchen,toaster.png,misscaled,1,zi,kitchen,k3_zi.png,m,0,1880,69451,248164,44,Woman
347162,OSSe3,v1,1440,789,1440,900,5-9-2023,21-21-45,2,3,large,classroom,clipboard.png,scaled,0,zo,bathroom,b2_zo.png,m,1,1624,69451,248164,44,Woman
347162,OSSe3,v1,1440,789,1440,900,5-9-2023,21-21-45,2,4,large,kitchen,pot.png,scaled,1,zo,kitchen,k1_zo.png,m,0,1329,69451,248164,44,Woman
347162,OSSe3,v1,1440,789,1440,900,5-9-2023,21-21-45,2,5,small,classroom,eraser.png,misscaled,1,zo,classroom,c0_zo.png,c,1,1849,69451,248164,44,Woman
347162,OSSe3,v1,1440,789,1440,900,5-9-2023,21-21-45,2,6,small,classroom,paperclip.png,misscaled,1,zo,classroom,c4_zo.png,c,1,1279,69451,248164,44,Woman
347162,OSSe3,v1,1440,789,1440,900,5-9-2023,21-21-45,2,7,large,bathroom,hairdryer.png,misscaled,0,zi,kitchen,k1_zi.png,m,1,1470,69451,248164,44,Woman
347162,OSSe3,v1,1440,789,1440,900,5-9-2023,21-21-45,2,8,small,classroom,binderclip.png,misscaled,0,zo,bathroom,b4_zo.png,m,1,1438,69451,248164,44,Woman
347162,OSSe3,v1,1440,789,1440,900,5-9-2023,21-21-45,2,9,small,kitchen,sponge.png,scaled,1,zi,kitchen,k4_zi.png,c,1,1591,69451,248164,44,Woman
347162,OSSe3,v1,1440,789,1440,900,5-9-2023,21-21-45,2,10,large,kitchen,kettle.png,scaled,0,zo,laundromat,l2_zo.png,m,1,1503,69451,248164,44,Woman
347162,OSSe3,v1,1440,789,1440,900,5-9-2023,21-21-45,2,11,small,kitchen,spoon.png,scaled,0,zi,classroom,c4_zi.png,m,1,1356,69451,248164,44,Woman
347162,OSSe3,v1,1440,789,1440,900,5-9-2023,21-21-45,2,12,small,laundromat,coins.png,misscaled,0,zo,kitchen,k4_zo.png,c,0,1488,69451,248164,44,Woman
347162,OSSe3,v1,1440,789,1440,900,5-9-2023,21-21-45,2,13,large,laundromat,shorts.png,scaled,1,zo,laundromat,l4_zo.png,m,0,1715,69451,248164,44,Woman
347162,OSSe3,v1,1440,789,1440,900,5-9-2023,21-21-45,2,14,small,bathroom,nailclipper.png,scaled,0,zi,laundromat,l3_zi.png,m,1,1759,69451,248164,44,Woman
347162,OSSe3,v1,1440,789,1440,900,5-9-2023,21-21-45,2,15,small,bathroom,floss.png,scaled,1,zi,bathroom,b0_zi.png,c,1,1553,69451,248164,44,Woman
897857,OSSe3,v1,1366,768,1366,768,5-10-2023,7-44-16,2,0,small,kitchen,spoon.png,misscaled,1,zo,kitchen,k2_zo.png,c,1,3591,77160,326560,43,Woman
897857,OSSe3,v1,1366,768,1366,768,5-10-2023,7-44-16,2,1,large,bathroom,loofah.png,misscaled,0,zi,kitchen,k5_zi.png,m,1,2725,77160,326560,43,Woman
897857,OSSe3,v1,1366,768,1366,768,5-10-2023,7-44-16,2,2,large,kitchen,toaster.png,scaled,0,zo,classroom,c1_zo.png,m,1,2591,77160,326560,43,Woman
897857,OSSe3,v1,1366,768,1366,768,5-10-2023,7-44-16,2,3,large,kitchen,pot.png,scaled,0,zo,bathroom,b1_zo.png,m,1,2363,77160,326560,43,Woman
897857,OSSe3,v1,1366,768,1366,768,5-10-2023,7-44-16,2,4,small,laundromat,tidepod.png,misscaled,0,zo,bathroom,b4_zo.png,c,0,2424,77160,326560,43,Woman
897857,OSSe3,v1,1366,768,1366,768,5-10-2023,7-44-16,2,5,small,classroom,paperclip.png,scaled,0,zi,bathroom,b0_zi.png,m,1,3697,77160,326560,43,Woman
897857,OSSe3,v1,1366,768,1366,768,5-10-2023,7-44-16,2,6,large,laundromat,detergent.png,misscaled,1,zi,laundromat,l3_zi.png,c,1,3093,77160,326560,43,Woman
897857,OSSe3,v1,1366,768,1366,768,5-10-2023,7-44-16,2,7,small,kitchen,saltshaker.png,scaled,1,zi,kitchen,k2_zi.png,c,1,2435,77160,326560,43,Woman
897857,OSSe3,v1,1366,768,1366,768,5-10-2023,7-44-16,2,8,large,classroom,notebook.png,scaled,1,zo,classroom,c3_zo.png,c,1,2585,77160,326560,43,Woman
897857,OSSe3,v1,1366,768,1366,768,5-10-2023,7-44-16,2,9,large,bathroom,tissuebox.png,misscaled,1,zi,bathroom,b2_zi.png,m,0,1988,77160,326560,43,Woman
897857,OSSe3,v1,1366,768,1366,768,5-10-2023,7-44-16,2,10,small,classroom,binderclip.png,misscaled,0,zo,bathroom,b5_zo.png,m,1,1870,77160,326560,43,Woman
897857,OSSe3,v1,1366,768,1366,768,5-10-2023,7-44-16,2,11,small,classroom,eraser.png,scaled,1,zi,classroom,c5_zi.png,c,1,1700,77160,326560,43,Woman
897857,OSSe3,v1,1366,768,1366,768,5-10-2023,7-44-16,2,12,large,classroom,clipboard.png,scaled,1,zo,classroom,c4_zo.png,c,1,1563,77160,326560,43,Woman
897857,OSSe3,v1,1366,768,1366,768,5-10-2023,7-44-16,2,13,large,kitchen,kettle.png,misscaled,0,zi,laundromat,l2_zi.png,m,1,1515,77160,326560,43,Woman
897857,OSSe3,v1,1366,768,1366,768,5-10-2023,7-44-16,2,14,small,bathroom,floss.png,misscaled,1,zo,bathroom,b3_zo.png,c,1,2323,77160,326560,43,Woman
897857,OSSe3,v1,1366,768,1366,768,5-10-2023,7-44-16,2,15,small,kitchen,sponge.png,scaled,0,zi,laundromat,l5_zi.png,c,0,2603,77160,326560,43,Woman
706163,OSSe3,v1,1366,649,1366,768,5-9-2023,11-25-52,1,0,small,classroom,eraser.png,misscaled,1,zo,classroom,c3_zo.png,c,1,1502,49102,149259,43,Woman
706163,OSSe3,v1,1366,649,1366,768,5-9-2023,11-25-52,1,1,large,laundromat,shirt.png,scaled,1,zo,laundromat,l1_zo.png,c,1,1165,49102,149259,43,Woman
706163,OSSe3,v1,1366,649,1366,768,5-9-2023,11-25-52,1,2,large,kitchen,toaster.png,misscaled,1,zi,kitchen,k0_zi.png,c,1,1197,49102,149259,43,Woman
706163,OSSe3,v1,1366,649,1366,768,5-9-2023,11-25-52,1,3,large,classroom,notebook.png,misscaled,0,zi,bathroom,b4_zi.png,m,1,940,49102,149259,43,Woman
706163,OSSe3,v1,1366,649,1366,768,5-9-2023,11-25-52,1,4,small,classroom,paperclip.png,scaled,1,zi,classroom,c2_zi.png,c,1,1150,49102,149259,43,Woman
706163,OSSe3,v1,1366,649,1366,768,5-9-2023,11-25-52,1,5,large,kitchen,pot.png,misscaled,0,zi,bathroom,b5_zi.png,m,1,1267,49102,149259,43,Woman
706163,OSSe3,v1,1366,649,1366,768,5-9-2023,11-25-52,1,6,small,bathroom,nailclipper.png,scaled,0,zi,classroom,c1_zi.png,m,1,1180,49102,149259,43,Woman
706163,OSSe3,v1,1366,649,1366,768,5-9-2023,11-25-52,1,7,small,bathroom,lipstick.png,misscaled,0,zo,laundromat,l2_zo.png,m,1,938,49102,149259,43,Woman
706163,OSSe3,v1,1366,649,1366,768,5-9-2023,11-25-52,1,8,small,kitchen,saltshaker.png,misscaled,1,zo,kitchen,k0_zo.png,c,1,935,49102,149259,43,Woman
706163,OSSe3,v1,1366,649,1366,768,5-9-2023,11-25-52,1,9,large,laundromat,shorts.png,scaled,0,zo,classroom,c1_zo.png,m,1,962,49102,149259,43,Woman
706163,OSSe3,v1,1366,649,1366,768,5-9-2023,11-25-52,1,10,large,bathroom,tissuebox.png,misscaled,1,zi,bathroom,b0_zi.png,c,1,873,49102,149259,43,Woman
706163,OSSe3,v1,1366,649,1366,768,5-9-2023,11-25-52,1,11,small,kitchen,sponge.png,misscaled,0,zo,laundromat,l3_zo.png,m,1,1400,49102,149259,43,Woman
706163,OSSe3,v1,1366,649,1366,768,5-9-2023,11-25-52,1,12,small,classroom,binderclip.png,scaled,0,zi,laundromat,l3_zi.png,m,1,796,49102,149259,43,Woman
706163,OSSe3,v1,1366,649,1366,768,5-9-2023,11-25-52,1,13,large,laundromat,detergent.png,scaled,0,zo,classroom,c2_zo.png,m,1,908,49102,149259,43,Woman
706163,OSSe3,v1,1366,649,1366,768,5-9-2023,11-25-52,1,14,small,kitchen,spoon.png,scaled,1,zi,kitchen,k5_zi.png,c,1,1042,49102,149259,43,Woman
706163,OSSe3,v1,1366,649,1366,768,5-9-2023,11-25-52,1,15,large,bathroom,hairdryer.png,scaled,1,zo,bathroom,b4_zo.png,c,1,803,49102,149259,43,Woman
885418,OSSe3,v1,1920,929,1920,1080,5-9-2023,14-25-15,1,0,small,laundromat,coins.png,scaled,0,zi,classroom,c5_zi.png,m,1,1974,56610,137349,41,Woman
885418,OSSe3,v1,1920,929,1920,1080,5-9-2023,14-25-15,1,1,small,bathroom,floss.png,misscaled,1,zo,bathroom,b4_zo.png,c,1,1552,56610,137349,41,Woman
885418,OSSe3,v1,1920,929,1920,1080,5-9-2023,14-25-15,1,2,small,kitchen,spoon.png,misscaled,1,zo,kitchen,k0_zo.png,c,1,824,56610,137349,41,Woman
885418,OSSe3,v1,1920,929,1920,1080,5-9-2023,14-25-15,1,3,small,kitchen,sponge.png,misscaled,0,zo,classroom,c1_zo.png,m,1,895,56610,137349,41,Woman
885418,OSSe3,v1,1920,929,1920,1080,5-9-2023,14-25-15,1,4,large,bathroom,loofah.png,misscaled,1,zi,bathroom,b1_zi.png,c,1,1373,56610,137349,41,Woman
885418,OSSe3,v1,1920,929,1920,1080,5-9-2023,14-25-15,1,5,small,classroom,binderclip.png,scaled,1,zi,classroom,c2_zi.png,c,1,1127,56610,137349,41,Woman
885418,OSSe3,v1,1920,929,1920,1080,5-9-2023,14-25-15,1,6,small,laundromat,tidepod.png,scaled,0,zi,kitchen,k2_zi.png,c,0,1039,56610,137349,41,Woman
885418,OSSe3,v1,1920,929,1920,1080,5-9-2023,14-25-15,1,7,large,kitchen,kettle.png,scaled,1,zo,kitchen,k2_zo.png,c,1,1022,56610,137349,41,Woman
885418,OSSe3,v1,1920,929,1920,1080,5-9-2023,14-25-15,1,8,small,laundromat,socks.png,misscaled,0,zo,classroom,c5_zo.png,m,1,1063,56610,137349,41,Woman
885418,OSSe3,v1,1920,929,1920,1080,5-9-2023,14-25-15,1,9,large,laundromat,detergent.png,misscaled,1,zi,laundromat,l5_zi.png,c,1,920,56610,137349,41,Woman
885418,OSSe3,v1,1920,929,1920,1080,5-9-2023,14-25-15,1,10,large,bathroom,hairdryer.png,scaled,1,zo,bathroom,b3_zo.png,c,1,1085,56610,137349,41,Woman
885418,OSSe3,v1,1920,929,1920,1080,5-9-2023,14-25-15,1,11,small,bathroom,lipstick.png,scaled,1,zi,bathroom,b2_zi.png,c,1,1026,56610,137349,41,Woman
885418,OSSe3,v1,1920,929,1920,1080,5-9-2023,14-25-15,1,12,large,bathroom,tissuebox.png,scaled,0,zo,kitchen,k5_zo.png,c,0,911,56610,137349,41,Woman
885418,OSSe3,v1,1920,929,1920,1080,5-9-2023,14-25-15,1,13,large,classroom,clipboard.png,misscaled,0,zi,bathroom,b0_zi.png,m,1,1723,56610,137349,41,Woman
885418,OSSe3,v1,1920,929,1920,1080,5-9-2023,14-25-15,1,14,large,laundromat,shirt.png,misscaled,0,zi,bathroom,b3_zi.png,m,1,908,56610,137349,41,Woman
885418,OSSe3,v1,1920,929,1920,1080,5-9-2023,14-25-15,1,15,large,kitchen,toaster.png,scaled,0,zo,bathroom,b0_zo.png,m,1,1021,56610,137349,41,Woman
943710,OSSe3,v1,1366,624,1366,768,5-9-2023,14-22-25,1,0,large,bathroom,loofah.png,misscaled,1,zi,bathroom,b1_zi.png,c,1,1345,53765,139896,44,Man
943710,OSSe3,v1,1366,624,1366,768,5-9-2023,14-22-25,1,1,small,kitchen,saltshaker.png,misscaled,0,zo,classroom,c3_zo.png,c,0,1306,53765,139896,44,Man
943710,OSSe3,v1,1366,624,1366,768,5-9-2023,14-22-25,1,2,large,kitchen,toaster.png,scaled,1,zo,kitchen,k1_zo.png,c,1,1130,53765,139896,44,Man
943710,OSSe3,v1,1366,624,1366,768,5-9-2023,14-22-25,1,3,small,laundromat,socks.png,misscaled,1,zo,laundromat,l4_zo.png,c,1,1114,53765,139896,44,Man
943710,OSSe3,v1,1366,624,1366,768,5-9-2023,14-22-25,1,4,large,classroom,notebook.png,misscaled,1,zi,classroom,c0_zi.png,c,1,1035,53765,139896,44,Man
943710,OSSe3,v1,1366,624,1366,768,5-9-2023,14-22-25,1,5,large,bathroom,tissuebox.png,scaled,0,zo,laundromat,l1_zo.png,m,1,1607,53765,139896,44,Man
943710,OSSe3,v1,1366,624,1366,768,5-9-2023,14-22-25,1,6,large,classroom,clipboard.png,misscaled,0,zi,kitchen,k2_zi.png,m,1,1228,53765,139896,44,Man
943710,OSSe3,v1,1366,624,1366,768,5-9-2023,14-22-25,1,7,small,classroom,paperclip.png,scaled,0,zi,laundromat,l1_zi.png,m,1,1084,53765,139896,44,Man
943710,OSSe3,v1,1366,624,1366,768,5-9-2023,14-22-25,1,8,large,classroom,computer.png,misscaled,0,zi,kitchen,k4_zi.png,m,1,1211,53765,139896,44,Man
943710,OSSe3,v1,1366,624,1366,768,5-9-2023,14-22-25,1,9,large,kitchen,kettle.png,scaled,0,zo,classroom,c4_zo.png,m,1,1052,53765,139896,44,Man
943710,OSSe3,v1,1366,624,1366,768,5-9-2023,14-22-25,1,10,large,laundromat,detergent.png,scaled,1,zo,laundromat,l0_zo.png,c,1,1036,53765,139896,44,Man
943710,OSSe3,v1,1366,624,1366,768,5-9-2023,14-22-25,1,11,small,kitchen,sponge.png,scaled,1,zi,kitchen,k0_zi.png,c,1,1196,53765,139896,44,Man
943710,OSSe3,v1,1366,624,1366,768,5-9-2023,14-22-25,1,12,small,kitchen,spoon.png,misscaled,0,zo,laundromat,l2_zo.png,m,1,988,53765,139896,44,Man
943710,OSSe3,v1,1366,624,1366,768,5-9-2023,14-22-25,1,13,small,laundromat,coins.png,misscaled,1,zo,laundromat,l5_zo.png,c,1,1089,53765,139896,44,Man
943710,OSSe3,v1,1366,624,1366,768,5-9-2023,14-22-25,1,14,small,bathroom,floss.png,scaled,1,zi,bathroom,b5_zi.png,c,1,1209,53765,139896,44,Man
943710,OSSe3,v1,1366,624,1366,768,5-9-2023,14-22-25,1,15,small,bathroom,lipstick.png,scaled,0,zi,laundromat,l0_zi.png,m,1,1068,53765,139896,44,Man
321915,OSSe3,v1,1600,789,1600,900,5-9-2023,13-37-40,1,0,small,bathroom,nailclipper.png,scaled,1,zi,bathroom,b0_zi.png,c,1,2111,52471,185288,38,Man
321915,OSSe3,v1,1600,789,1600,900,5-9-2023,13-37-40,1,1,small,classroom,paperclip.png,misscaled,1,zo,classroom,c4_zo.png,c,1,1477,52471,185288,38,Man
321915,OSSe3,v1,1600,789,1600,900,5-9-2023,13-37-40,1,2,small,kitchen,saltshaker.png,misscaled,1,zo,kitchen,k5_zo.png,c,1,1175,52471,185288,38,Man
321915,OSSe3,v1,1600,789,1600,900,5-9-2023,13-37-40,1,3,large,classroom,clipboard.png,misscaled,0,zi,laundromat,l4_zi.png,m,1,1804,52471,185288,38,Man
321915,OSSe3,v1,1600,789,1600,900,5-9-2023,13-37-40,1,4,large,laundromat,shirt.png,misscaled,1,zi,laundromat,l3_zi.png,c,1,1235,52471,185288,38,Man
321915,OSSe3,v1,1600,789,1600,900,5-9-2023,13-37-40,1,5,large,classroom,computer.png,misscaled,1,zi,classroom,c5_zi.png,c,1,1013,52471,185288,38,Man
321915,OSSe3,v1,1600,789,1600,900,5-9-2023,13-37-40,1,6,small,bathroom,floss.png,misscaled,0,zo,kitchen,k4_zo.png,m,1,1809,52471,185288,38,Man
321915,OSSe3,v1,1600,789,1600,900,5-9-2023,13-37-40,1,7,small,bathroom,lipstick.png,scaled,0,zi,kitchen,k3_zi.png,m,1,995,52471,185288,38,Man
321915,OSSe3,v1,1600,789,1600,900,5-9-2023,13-37-40,1,8,small,classroom,binderclip.png,scaled,0,zi,bathroom,b4_zi.png,m,1,1577,52471,185288,38,Man
321915,OSSe3,v1,1600,789,1600,900,5-9-2023,13-37-40,1,9,small,laundromat,coins.png,misscaled,0,zo,kitchen,k2_zo.png,m,1,1018,52471,185288,38,Man
321915,OSSe3,v1,1600,789,1600,900,5-9-2023,13-37-40,1,10,large,kitchen,kettle.png,scaled,1,zo,kitchen,k3_zo.png,c,1,996,52471,185288,38,Man
321915,OSSe3,v1,1600,789,1600,900,5-9-2023,13-37-40,1,11,large,kitchen,toaster.png,scaled,1,zo,kitchen,k0_zo.png,c,1,1090,52471,185288,38,Man
321915,OSSe3,v1,1600,789,1600,900,5-9-2023,13-37-40,1,12,large,laundromat,detergent.png,scaled,0,zo,classroom,c5_zo.png,m,1,961,52471,185288,38,Man
321915,OSSe3,v1,1600,789,1600,900,5-9-2023,13-37-40,1,13,large,laundromat,shorts.png,misscaled,0,zi,kitchen,k0_zi.png,m,1,960,52471,185288,38,Man
321915,OSSe3,v1,1600,789,1600,900,5-9-2023,13-37-40,1,14,large,bathroom,hairdryer.png,scaled,0,zo,laundromat,l5_zo.png,m,1,1102,52471,185288,38,Man
321915,OSSe3,v1,1600,789,1600,900,5-9-2023,13-37-40,1,15,small,kitchen,sponge.png,scaled,1,zi,kitchen,k1_zi.png,c,1,996,52471,185288,38,Man
661009,OSSe3,v1,1536,722,1536,864,5-9-2023,11-6-2,2,0,large,bathroom,loofah.png,scaled,0,zo,laundromat,l4_zo.png,m,1,8050,57349,163293,33,Woman
661009,OSSe3,v1,1536,722,1536,864,5-9-2023,11-6-2,2,1,small,bathroom,nailclipper.png,misscaled,1,zo,bathroom,b4_zo.png,m,0,879,57349,163293,33,Woman
661009,OSSe3,v1,1536,722,1536,864,5-9-2023,11-6-2,2,2,large,classroom,clipboard.png,scaled,1,zo,classroom,c5_zo.png,c,1,1117,57349,163293,33,Woman
661009,OSSe3,v1,1536,722,1536,864,5-9-2023,11-6-2,2,3,small,laundromat,socks.png,scaled,1,zi,laundromat,l1_zi.png,c,1,978,57349,163293,33,Woman
661009,OSSe3,v1,1536,722,1536,864,5-9-2023,11-6-2,2,4,large,kitchen,pot.png,misscaled,1,zi,kitchen,k4_zi.png,c,1,804,57349,163293,33,Woman
661009,OSSe3,v1,1536,722,1536,864,5-9-2023,11-6-2,2,5,large,classroom,notebook.png,misscaled,1,zi,classroom,c4_zi.png,c,1,761,57349,163293,33,Woman
661009,OSSe3,v1,1536,722,1536,864,5-9-2023,11-6-2,2,6,large,classroom,computer.png,scaled,0,zo,laundromat,l3_zo.png,m,1,919,57349,163293,33,Woman
661009,OSSe3,v1,1536,722,1536,864,5-9-2023,11-6-2,2,7,small,bathroom,floss.png,misscaled,1,zo,bathroom,b5_zo.png,c,1,1152,57349,163293,33,Woman
661009,OSSe3,v1,1536,722,1536,864,5-9-2023,11-6-2,2,8,small,laundromat,coins.png,scaled,0,zi,kitchen,k2_zi.png,m,1,1140,57349,163293,33,Woman
661009,OSSe3,v1,1536,722,1536,864,5-9-2023,11-6-2,2,9,small,bathroom,lipstick.png,scaled,1,zi,bathroom,b1_zi.png,c,1,770,57349,163293,33,Woman
661009,OSSe3,v1,1536,722,1536,864,5-9-2023,11-6-2,2,10,large,bathroom,tissuebox.png,misscaled,0,zi,classroom,c0_zi.png,m,1,1158,57349,163293,33,Woman
661009,OSSe3,v1,1536,722,1536,864,5-9-2023,11-6-2,2,11,small,classroom,paperclip.png,misscaled,0,zo,laundromat,l0_zo.png,m,1,958,57349,163293,33,Woman
661009,OSSe3,v1,1536,722,1536,864,5-9-2023,11-6-2,2,12,small,laundromat,tidepod.png,scaled,0,zi,classroom,c1_zi.png,m,1,881,57349,163293,33,Woman
661009,OSSe3,v1,1536,722,1536,864,5-9-2023,11-6-2,2,13,large,bathroom,hairdryer.png,scaled,1,zo,bathroom,b2_zo.png,c,1,858,57349,163293,33,Woman
661009,OSSe3,v1,1536,722,1536,864,5-9-2023,11-6-2,2,14,large,laundromat,shirt.png,misscaled,0,zi,kitchen,k5_zi.png,m,1,968,57349,163293,33,Woman
661009,OSSe3,v1,1536,722,1536,864,5-9-2023,11-6-2,2,15,small,classroom,binderclip.png,misscaled,0,zo,bathroom,b0_zo.png,m,1,833,57349,163293,33,Woman
905481,OSSe3,v1,1920,969,1920,1080,5-10-2023,12-1-17,2,0,large,kitchen,toaster.png,scaled,1,zo,kitchen,k0_zo.png,c,1,1477,64182,370556,40,Man
905481,OSSe3,v1,1920,969,1920,1080,5-10-2023,12-1-17,2,1,large,kitchen,pot.png,scaled,1,zo,kitchen,k5_zo.png,c,1,1117,64182,370556,40,Man
905481,OSSe3,v1,1920,969,1920,1080,5-10-2023,12-1-17,2,2,large,kitchen,kettle.png,misscaled,1,zi,kitchen,k3_zi.png,c,1,1131,64182,370556,40,Man
905481,OSSe3,v1,1920,969,1920,1080,5-10-2023,12-1-17,2,3,small,laundromat,tidepod.png,scaled,1,zi,laundromat,l2_zi.png,c,1,1469,64182,370556,40,Man
905481,OSSe3,v1,1920,969,1920,1080,5-10-2023,12-1-17,2,4,large,bathroom,loofah.png,misscaled,0,zi,classroom,c1_zi.png,m,1,1206,64182,370556,40,Man
905481,OSSe3,v1,1920,969,1920,1080,5-10-2023,12-1-17,2,5,small,classroom,paperclip.png,scaled,0,zi,laundromat,l4_zi.png,m,1,1653,64182,370556,40,Man
905481,OSSe3,v1,1920,969,1920,1080,5-10-2023,12-1-17,2,6,large,laundromat,shirt.png,misscaled,0,zi,kitchen,k0_zi.png,c,0,1464,64182,370556,40,Man
905481,OSSe3,v1,1920,969,1920,1080,5-10-2023,12-1-17,2,7,large,laundromat,detergent.png,scaled,0,zo,classroom,c5_zo.png,m,1,1492,64182,370556,40,Man
905481,OSSe3,v1,1920,969,1920,1080,5-10-2023,12-1-17,2,8,small,laundromat,socks.png,misscaled,0,zo,bathroom,b3_zo.png,m,1,1373,64182,370556,40,Man
905481,OSSe3,v1,1920,969,1920,1080,5-10-2023,12-1-17,2,9,large,laundromat,shorts.png,scaled,0,zo,bathroom,b1_zo.png,m,1,1433,64182,370556,40,Man
905481,OSSe3,v1,1920,969,1920,1080,5-10-2023,12-1-17,2,10,small,kitchen,saltshaker.png,misscaled,1,zo,kitchen,k3_zo.png,c,1,1393,64182,370556,40,Man
905481,OSSe3,v1,1920,969,1920,1080,5-10-2023,12-1-17,2,11,small,classroom,binderclip.png,misscaled,0,zo,laundromat,l3_zo.png,m,1,1249,64182,370556,40,Man
905481,OSSe3,v1,1920,969,1920,1080,5-10-2023,12-1-17,2,12,small,bathroom,nailclipper.png,scaled,1,zi,bathroom,b2_zi.png,m,0,1259,64182,370556,40,Man
905481,OSSe3,v1,1920,969,1920,1080,5-10-2023,12-1-17,2,13,large,bathroom,tissuebox.png,misscaled,1,zi,bathroom,b4_zi.png,c,1,2147,64182,370556,40,Man
905481,OSSe3,v1,1920,969,1920,1080,5-10-2023,12-1-17,2,14,small,laundromat,coins.png,misscaled,1,zo,laundromat,l4_zo.png,m,0,1888,64182,370556,40,Man
905481,OSSe3,v1,1920,969,1920,1080,5-10-2023,12-1-17,2,15,small,bathroom,floss.png,scaled,0,zi,classroom,c0_zi.png,m,1,1306,64182,370556,40,Man
609177,OSSe3,v1,1440,789,1440,900,5-9-2023,20-44-43,1,0,small,kitchen,spoon.png,scaled,1,zi,kitchen,k5_zi.png,c,1,1222,59878,118299,35,Woman
609177,OSSe3,v1,1440,789,1440,900,5-9-2023,20-44-43,1,1,large,kitchen,pot.png,misscaled,1,zi,kitchen,k4_zi.png,c,1,1100,59878,118299,35,Woman
609177,OSSe3,v1,1440,789,1440,900,5-9-2023,20-44-43,1,2,small,kitchen,sponge.png,scaled,0,zi,bathroom,b0_zi.png,m,1,1181,59878,118299,35,Woman
609177,OSSe3,v1,1440,789,1440,900,5-9-2023,20-44-43,1,3,small,kitchen,saltshaker.png,misscaled,0,zo,laundromat,l1_zo.png,m,1,1543,59878,118299,35,Woman
609177,OSSe3,v1,1440,789,1440,900,5-9-2023,20-44-43,1,4,small,laundromat,socks.png,scaled,1,zi,laundromat,l4_zi.png,c,1,1087,59878,118299,35,Woman
609177,OSSe3,v1,1440,789,1440,900,5-9-2023,20-44-43,1,5,small,bathroom,floss.png,misscaled,0,zo,kitchen,k4_zo.png,c,0,1745,59878,118299,35,Woman
609177,OSSe3,v1,1440,789,1440,900,5-9-2023,20-44-43,1,6,small,bathroom,lipstick.png,scaled,0,zi,classroom,c1_zi.png,m,1,1172,59878,118299,35,Woman
609177,OSSe3,v1,1440,789,1440,900,5-9-2023,20-44-43,1,7,large,laundromat,shorts.png,scaled,1,zo,laundromat,l3_zo.png,c,1,1326,59878,118299,35,Woman
609177,OSSe3,v1,1440,789,1440,900,5-9-2023,20-44-43,1,8,large,classroom,clipboard.png,misscaled,1,zi,classroom,c0_zi.png,c,1,1630,59878,118299,35,Woman
609177,OSSe3,v1,1440,789,1440,900,5-9-2023,20-44-43,1,9,small,bathroom,nailclipper.png,misscaled,1,zo,bathroom,b4_zo.png,m,0,1272,59878,118299,35,Woman
609177,OSSe3,v1,1440,789,1440,900,5-9-2023,20-44-43,1,10,small,classroom,binderclip.png,misscaled,1,zo,classroom,c0_zo.png,c,1,1725,59878,118299,35,Woman
609177,OSSe3,v1,1440,789,1440,900,5-9-2023,20-44-43,1,11,large,laundromat,detergent.png,misscaled,0,zi,kitchen,k2_zi.png,m,1,1887,59878,118299,35,Woman
609177,OSSe3,v1,1440,789,1440,900,5-9-2023,20-44-43,1,12,large,classroom,notebook.png,scaled,1,zo,classroom,c2_zo.png,c,1,1078,59878,118299,35,Woman
609177,OSSe3,v1,1440,789,1440,900,5-9-2023,20-44-43,1,13,large,classroom,computer.png,misscaled,0,zi,kitchen,k1_zi.png,m,1,1205,59878,118299,35,Woman
609177,OSSe3,v1,1440,789,1440,900,5-9-2023,20-44-43,1,14,large,bathroom,loofah.png,scaled,0,zo,laundromat,l0_zo.png,m,1,1599,59878,118299,35,Woman
609177,OSSe3,v1,1440,789,1440,900,5-9-2023,20-44-43,1,15,large,bathroom,tissuebox.png,scaled,0,zo,classroom,c5_zo.png,c,0,1076,59878,118299,35,Woman
336411,OSSe3,v1,1366,657,1366,768,5-10-2023,20-48-8,1,0,small,laundromat,socks.png,misscaled,1,zo,laundromat,l1_zo.png,c,1,2963,62565,127553,32,Man
336411,OSSe3,v1,1366,657,1366,768,5-10-2023,20-48-8,1,1,large,kitchen,toaster.png,scaled,0,zo,laundromat,l5_zo.png,m,1,1610,62565,127553,32,Man
336411,OSSe3,v1,1366,657,1366,768,5-10-2023,20-48-8,1,2,large,bathroom,loofah.png,scaled,1,zo,bathroom,b4_zo.png,m,0,1656,62565,127553,32,Man
336411,OSSe3,v1,1366,657,1366,768,5-10-2023,20-48-8,1,3,large,classroom,notebook.png,scaled,0,zo,bathroom,b2_zo.png,m,1,1444,62565,127553,32,Man
336411,OSSe3,v1,1366,657,1366,768,5-10-2023,20-48-8,1,4,large,bathroom,tissuebox.png,scaled,1,zo,bathroom,b1_zo.png,c,1,782,62565,127553,32,Man
