subjID,experimentName,versionName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,objectSize,objectCategory,object,s2_misscaled,misscaled,objectScene1SemanticCongruency,scene1ZoomName,scene1Category,scene1,scene2SizeCong,scene2SemCong,scene2ZoomName,scene2Category,scene2,keyPress,accuracy,RT,experimentTime,totalTime,age,gender
710370,OSS,v7,1368,769,1368,912,2-16-2023,8-11-1,1,13,large,laundromat,shorts.png,misscaled,scaled,0,zo,classroom,c5_zo.png,0,0,zi,bathroom,b3_zi.png,m,1,898,72552,299496,62,Man
710370,OSS,v7,1368,769,1368,912,2-16-2023,8-11-1,1,14,small,kitchen,saltshaker.png,scaled,scaled,0,zi,classroom,c5_zi.png,1,1,zi,classroom,c1_zi.png,c,1,908,72552,299496,62,Man
710370,OSS,v7,1368,769,1368,912,2-16-2023,8-11-1,1,15,small,kitchen,sponge.png,misscaled,misscaled,1,zo,kitchen,k5_zo.png,1,0,zo,classroom,c0_zo.png,c,0,1000,72552,299496,62,Man
496626,OSS,v7,1920,978,1920,1080,2-15-2023,10-5-57,2,0,large,laundromat,shorts.png,misscaled,scaled,0,zo,classroom,c1_zo.png,0,0,zi,bathroom,b3_zi.png,m,1,764,62555,277318,31,Woman
496626,OSS,v7,1920,978,1920,1080,2-15-2023,10-5-57,2,1,large,kitchen,toaster.png,misscaled,scaled,0,zo,bathroom,b3_zo.png,0,0,zi,classroom,c2_zi.png,m,1,998,62555,277318,31,Woman
496626,OSS,v7,1920,978,1920,1080,2-15-2023,10-5-57,2,2,large,bathroom,tissuebox.png,scaled,scaled,1,zo,bathroom,b4_zo.png,1,1,zo,bathroom,b5_zo.png,c,1,604,62555,277318,31,Woman
496626,OSS,v7,1920,978,1920,1080,2-15-2023,10-5-57,2,3,small,kitchen,spoon.png,misscaled,misscaled,1,zo,kitchen,k0_zo.png,1,0,zo,bathroom,b0_zo.png,m,1,1162,62555,277318,31,Woman
496626,OSS,v7,1920,978,1920,1080,2-15-2023,10-5-57,2,4,large,bathroom,loofah.png,scaled,misscaled,0,zi,classroom,c3_zi.png,0,0,zo,laundromat,l2_zo.png,m,1,668,62555,277318,31,Woman
496626,OSS,v7,1920,978,1920,1080,2-15-2023,10-5-57,2,5,large,classroom,computer.png,scaled,misscaled,0,zi,kitchen,k2_zi.png,0,0,zo,laundromat,l0_zo.png,m,1,761,62555,277318,31,Woman
496626,OSS,v7,1920,978,1920,1080,2-15-2023,10-5-57,2,6,small,laundromat,tidepod.png,scaled,scaled,1,zi,laundromat,l3_zi.png,1,1,zi,laundromat,l5_zi.png,c,1,855,62555,277318,31,Woman
496626,OSS,v7,1920,978,1920,1080,2-15-2023,10-5-57,2,7,small,classroom,eraser.png,scaled,scaled,1,zi,classroom,c5_zi.png,1,1,zi,classroom,c4_zi.png,c,1,577,62555,277318,31,Woman
496626,OSS,v7,1920,978,1920,1080,2-15-2023,10-5-57,2,8,large,bathroom,hairdryer.png,misscaled,scaled,1,zo,bathroom,b1_zo.png,0,1,zi,bathroom,b5_zi.png,c,1,584,62555,277318,31,Woman
496626,OSS,v7,1920,978,1920,1080,2-15-2023,10-5-57,2,9,small,kitchen,sponge.png,misscaled,misscaled,1,zo,kitchen,k1_zo.png,1,0,zo,laundromat,l1_zo.png,m,1,697,62555,277318,31,Woman
496626,OSS,v7,1920,978,1920,1080,2-15-2023,10-5-57,2,10,small,classroom,binderclip.png,misscaled,misscaled,0,zo,kitchen,k5_zo.png,1,1,zo,kitchen,k4_zo.png,c,1,486,62555,277318,31,Woman
496626,OSS,v7,1920,978,1920,1080,2-15-2023,10-5-57,2,11,small,bathroom,lipstick.png,scaled,scaled,0,zi,laundromat,l2_zi.png,1,0,zi,classroom,c0_zi.png,m,1,1002,62555,277318,31,Woman
496626,OSS,v7,1920,978,1920,1080,2-15-2023,10-5-57,2,12,large,classroom,notebook.png,scaled,misscaled,1,zi,classroom,c1_zi.png,0,1,zo,classroom,c0_zo.png,c,1,495,62555,277318,31,Woman
496626,OSS,v7,1920,978,1920,1080,2-15-2023,10-5-57,2,13,large,kitchen,kettle.png,misscaled,misscaled,1,zi,kitchen,k3_zi.png,1,1,zi,kitchen,k1_zi.png,c,1,660,62555,277318,31,Woman
496626,OSS,v7,1920,978,1920,1080,2-15-2023,10-5-57,2,14,small,classroom,paperclip.png,scaled,scaled,0,zi,laundromat,l4_zi.png,1,1,zi,laundromat,l0_zi.png,m,0,757,62555,277318,31,Woman
496626,OSS,v7,1920,978,1920,1080,2-15-2023,10-5-57,2,15,small,laundromat,socks.png,misscaled,misscaled,0,zo,kitchen,k3_zo.png,1,1,zo,kitchen,k2_zo.png,c,1,556,62555,277318,31,Woman
994334,OSS,v7,1349,615,1366,768,2-15-2023,12-47-43,2,0,small,laundromat,coins.png,scaled,misscaled,0,zo,kitchen,k5_zo.png,0,0,zi,classroom,c0_zi.png,m,1,1050,66164,194986,51,Woman
994334,OSS,v7,1349,615,1366,768,2-15-2023,12-47-43,2,1,large,classroom,powerstrip.png,misscaled,misscaled,1,zi,classroom,c2_zi.png,1,0,zi,kitchen,k2_zi.png,m,1,1170,66164,194986,51,Woman
994334,OSS,v7,1349,615,1366,768,2-15-2023,12-47-43,2,2,large,laundromat,detergent.png,misscaled,misscaled,1,zi,laundromat,l1_zi.png,1,0,zi,kitchen,k1_zi.png,m,1,1247,66164,194986,51,Woman
994334,OSS,v7,1349,615,1366,768,2-15-2023,12-47-43,2,3,large,laundromat,shorts.png,misscaled,scaled,0,zo,bathroom,b2_zo.png,0,1,zi,bathroom,b0_zi.png,c,1,968,66164,194986,51,Woman
994334,OSS,v7,1349,615,1366,768,2-15-2023,12-47-43,2,4,small,bathroom,floss.png,misscaled,scaled,1,zi,bathroom,b1_zi.png,0,0,zo,laundromat,l3_zo.png,m,1,876,66164,194986,51,Woman
994334,OSS,v7,1349,615,1366,768,2-15-2023,12-47-43,2,5,small,bathroom,nailclipper.png,scaled,misscaled,1,zo,bathroom,b3_zo.png,0,1,zi,bathroom,b2_zi.png,c,1,1000,66164,194986,51,Woman
994334,OSS,v7,1349,615,1366,768,2-15-2023,12-47-43,2,6,small,bathroom,lipstick.png,misscaled,scaled,1,zi,bathroom,b5_zi.png,0,0,zo,laundromat,l0_zo.png,m,1,926,66164,194986,51,Woman
994334,OSS,v7,1349,615,1366,768,2-15-2023,12-47-43,2,7,large,classroom,computer.png,scaled,scaled,0,zo,bathroom,b1_zo.png,1,0,zo,kitchen,k0_zo.png,m,1,887,66164,194986,51,Woman
994334,OSS,v7,1349,615,1366,768,2-15-2023,12-47-43,2,8,large,classroom,notebook.png,scaled,scaled,1,zo,classroom,c3_zo.png,1,1,zo,classroom,c0_zo.png,c,1,1012,66164,194986,51,Woman
994334,OSS,v7,1349,615,1366,768,2-15-2023,12-47-43,2,9,small,laundromat,tidepod.png,misscaled,misscaled,0,zo,bathroom,b0_zo.png,1,1,zo,bathroom,b5_zo.png,c,1,688,66164,194986,51,Woman
994334,OSS,v7,1349,615,1366,768,2-15-2023,12-47-43,2,10,large,bathroom,loofah.png,misscaled,scaled,1,zo,bathroom,b4_zo.png,0,0,zi,laundromat,l2_zi.png,m,1,949,66164,194986,51,Woman
994334,OSS,v7,1349,615,1366,768,2-15-2023,12-47-43,2,11,large,kitchen,pot.png,scaled,misscaled,0,zi,classroom,c5_zi.png,0,1,zo,classroom,c2_zo.png,c,1,829,66164,194986,51,Woman
994334,OSS,v7,1349,615,1366,768,2-15-2023,12-47-43,2,12,small,classroom,binderclip.png,misscaled,scaled,0,zi,kitchen,k3_zi.png,0,0,zo,laundromat,l5_zo.png,m,1,848,66164,194986,51,Woman
994334,OSS,v7,1349,615,1366,768,2-15-2023,12-47-43,2,13,small,laundromat,socks.png,misscaled,misscaled,1,zo,laundromat,l4_zo.png,1,1,zo,laundromat,l1_zo.png,c,1,759,66164,194986,51,Woman
994334,OSS,v7,1349,615,1366,768,2-15-2023,12-47-43,2,14,large,bathroom,hairdryer.png,scaled,misscaled,0,zi,kitchen,k4_zi.png,0,0,zo,classroom,c5_zo.png,m,1,1206,66164,194986,51,Woman
994334,OSS,v7,1349,615,1366,768,2-15-2023,12-47-43,2,15,small,kitchen,sponge.png,misscaled,scaled,0,zi,laundromat,l0_zi.png,0,0,zo,classroom,c4_zo.png,m,1,922,66164,194986,51,Woman
122831,OSS,v7,1536,703,1536,864,2-17-2023,10-48-40,2,0,small,bathroom,nailclipper.png,misscaled,misscaled,1,zo,bathroom,b2_zo.png,1,1,zo,bathroom,b3_zo.png,c,1,688,62050,187982,37,Man
122831,OSS,v7,1536,703,1536,864,2-17-2023,10-48-40,2,1,large,bathroom,loofah.png,scaled,scaled,1,zo,bathroom,b1_zo.png,1,1,zo,bathroom,b4_zo.png,c,1,547,62050,187982,37,Man
122831,OSS,v7,1536,703,1536,864,2-17-2023,10-48-40,2,2,small,kitchen,spoon.png,scaled,scaled,1,zi,kitchen,k5_zi.png,1,1,zi,kitchen,k2_zi.png,c,1,630,62050,187982,37,Man
122831,OSS,v7,1536,703,1536,864,2-17-2023,10-48-40,2,3,large,laundromat,detergent.png,scaled,misscaled,0,zi,classroom,c4_zi.png,0,1,zo,classroom,c1_zo.png,c,1,714,62050,187982,37,Man
122831,OSS,v7,1536,703,1536,864,2-17-2023,10-48-40,2,4,large,bathroom,tissuebox.png,scaled,scaled,0,zo,kitchen,k2_zo.png,1,0,zo,classroom,c0_zo.png,m,1,768,62050,187982,37,Man
122831,OSS,v7,1536,703,1536,864,2-17-2023,10-48-40,2,5,small,bathroom,lipstick.png,scaled,scaled,0,zi,classroom,c2_zi.png,1,1,zi,classroom,c3_zi.png,c,1,709,62050,187982,37,Man
122831,OSS,v7,1536,703,1536,864,2-17-2023,10-48-40,2,6,large,classroom,powerstrip.png,misscaled,scaled,0,zo,kitchen,k4_zo.png,0,0,zi,laundromat,l2_zi.png,m,1,729,62050,187982,37,Man
122831,OSS,v7,1536,703,1536,864,2-17-2023,10-48-40,2,7,small,classroom,eraser.png,scaled,misscaled,0,zo,laundromat,l5_zo.png,0,1,zi,laundromat,l4_zi.png,c,1,646,62050,187982,37,Man
122831,OSS,v7,1536,703,1536,864,2-17-2023,10-48-40,2,8,large,bathroom,hairdryer.png,scaled,scaled,1,zo,bathroom,b0_zo.png,1,1,zo,bathroom,b5_zo.png,c,1,880,62050,187982,37,Man
122831,OSS,v7,1536,703,1536,864,2-17-2023,10-48-40,2,9,small,laundromat,tidepod.png,scaled,scaled,0,zi,kitchen,k0_zi.png,1,1,zi,kitchen,k1_zi.png,c,1,715,62050,187982,37,Man
122831,OSS,v7,1536,703,1536,864,2-17-2023,10-48-40,2,10,large,laundromat,shirt.png,scaled,misscaled,0,zi,classroom,c5_zi.png,0,1,zo,classroom,c3_zo.png,c,1,566,62050,187982,37,Man
122831,OSS,v7,1536,703,1536,864,2-17-2023,10-48-40,2,11,large,kitchen,toaster.png,scaled,misscaled,1,zi,kitchen,k3_zi.png,0,0,zo,laundromat,l4_zo.png,m,1,593,62050,187982,37,Man
122831,OSS,v7,1536,703,1536,864,2-17-2023,10-48-40,2,12,small,laundromat,socks.png,scaled,scaled,1,zi,laundromat,l3_zi.png,1,0,zi,bathroom,b2_zi.png,m,1,1015,62050,187982,37,Man
122831,OSS,v7,1536,703,1536,864,2-17-2023,10-48-40,2,13,large,kitchen,pot.png,misscaled,misscaled,1,zi,kitchen,k4_zi.png,1,0,zi,laundromat,l0_zi.png,m,1,710,62050,187982,37,Man
122831,OSS,v7,1536,703,1536,864,2-17-2023,10-48-40,2,14,small,kitchen,saltshaker.png,scaled,misscaled,0,zo,laundromat,l0_zo.png,0,0,zi,classroom,c0_zi.png,m,1,610,62050,187982,37,Man
122831,OSS,v7,1536,703,1536,864,2-17-2023,10-48-40,2,15,small,kitchen,sponge.png,scaled,misscaled,1,zo,kitchen,k3_zo.png,0,0,zi,bathroom,b1_zi.png,m,1,991,62050,187982,37,Man
897539,OSS,v7,980,625,768,1024,2-16-2023,13-47-34,2,0,small,bathroom,nailclipper.png,misscaled,misscaled,1,zo,bathroom,b1_zo.png,1,0,zo,classroom,c0_zo.png,m,1,1240,69106,202926,59,Woman
897539,OSS,v7,980,625,768,1024,2-16-2023,13-47-34,2,1,large,classroom,powerstrip.png,misscaled,misscaled,0,zi,laundromat,l5_zi.png,1,0,zi,bathroom,b5_zi.png,c,0,1198,69106,202926,59,Woman
897539,OSS,v7,980,625,768,1024,2-16-2023,13-47-34,2,2,large,laundromat,shirt.png,misscaled,misscaled,0,zi,classroom,c2_zi.png,1,1,zi,classroom,c4_zi.png,c,1,1165,69106,202926,59,Woman
897539,OSS,v7,980,625,768,1024,2-16-2023,13-47-34,2,3,large,bathroom,tissuebox.png,scaled,scaled,0,zo,laundromat,l3_zo.png,1,0,zo,kitchen,k4_zo.png,m,1,887,69106,202926,59,Woman
897539,OSS,v7,980,625,768,1024,2-16-2023,13-47-34,2,4,small,kitchen,sponge.png,scaled,scaled,1,zi,kitchen,k0_zi.png,1,0,zi,laundromat,l2_zi.png,m,1,1351,69106,202926,59,Woman
897539,OSS,v7,980,625,768,1024,2-16-2023,13-47-34,2,5,small,classroom,binderclip.png,misscaled,misscaled,1,zo,classroom,c5_zo.png,1,1,zo,classroom,c2_zo.png,c,1,959,69106,202926,59,Woman
897539,OSS,v7,980,625,768,1024,2-16-2023,13-47-34,2,6,large,bathroom,hairdryer.png,misscaled,scaled,1,zo,bathroom,b4_zo.png,0,0,zi,classroom,c1_zi.png,m,1,1044,69106,202926,59,Woman
897539,OSS,v7,980,625,768,1024,2-16-2023,13-47-34,2,7,large,bathroom,loofah.png,misscaled,misscaled,1,zi,bathroom,b1_zi.png,1,1,zi,bathroom,b0_zi.png,m,0,932,69106,202926,59,Woman
897539,OSS,v7,980,625,768,1024,2-16-2023,13-47-34,2,8,small,classroom,eraser.png,misscaled,scaled,0,zi,kitchen,k1_zi.png,0,0,zo,bathroom,b3_zo.png,m,1,1214,69106,202926,59,Woman
897539,OSS,v7,980,625,768,1024,2-16-2023,13-47-34,2,9,small,bathroom,floss.png,misscaled,misscaled,0,zo,kitchen,k1_zo.png,1,0,zo,classroom,c4_zo.png,m,1,1100,69106,202926,59,Woman
897539,OSS,v7,980,625,768,1024,2-16-2023,13-47-34,2,10,large,classroom,computer.png,scaled,scaled,1,zo,classroom,c3_zo.png,1,1,zo,classroom,c1_zo.png,c,1,1002,69106,202926,59,Woman
897539,OSS,v7,980,625,768,1024,2-16-2023,13-47-34,2,11,small,kitchen,spoon.png,misscaled,scaled,1,zi,kitchen,k4_zi.png,0,1,zo,kitchen,k5_zo.png,c,1,985,69106,202926,59,Woman
897539,OSS,v7,980,625,768,1024,2-16-2023,13-47-34,2,12,large,classroom,notebook.png,scaled,misscaled,1,zi,classroom,c0_zi.png,0,0,zo,bathroom,b5_zo.png,m,1,1164,69106,202926,59,Woman
897539,OSS,v7,980,625,768,1024,2-16-2023,13-47-34,2,13,large,laundromat,detergent.png,misscaled,scaled,0,zo,bathroom,b0_zo.png,0,1,zi,bathroom,b2_zi.png,c,1,1164,69106,202926,59,Woman
897539,OSS,v7,980,625,768,1024,2-16-2023,13-47-34,2,14,small,laundromat,socks.png,scaled,misscaled,0,zo,bathroom,b2_zo.png,0,0,zi,kitchen,k2_zi.png,m,1,1043,69106,202926,59,Woman
897539,OSS,v7,980,625,768,1024,2-16-2023,13-47-34,2,15,small,laundromat,coins.png,scaled,scaled,0,zi,bathroom,b3_zi.png,1,0,zi,classroom,c3_zi.png,m,1,1090,69106,202926,59,Woman
825321,OSS,v7,1366,625,1366,768,2-15-2023,12-53-59,2,0,large,kitchen,pot.png,misscaled,scaled,1,zo,kitchen,k5_zo.png,0,0,zi,bathroom,b2_zi.png,m,1,795,65343,161031,33,Man
825321,OSS,v7,1366,625,1366,768,2-15-2023,12-53-59,2,1,small,laundromat,socks.png,scaled,misscaled,0,zo,classroom,c5_zo.png,0,1,zi,classroom,c2_zi.png,c,1,1037,65343,161031,33,Man
825321,OSS,v7,1366,625,1366,768,2-15-2023,12-53-59,2,2,large,kitchen,toaster.png,misscaled,scaled,1,zo,kitchen,k0_zo.png,0,1,zi,kitchen,k4_zi.png,m,0,797,65343,161031,33,Man
825321,OSS,v7,1366,625,1366,768,2-15-2023,12-53-59,2,3,small,bathroom,floss.png,scaled,scaled,0,zi,kitchen,k1_zi.png,1,0,zi,laundromat,l4_zi.png,m,1,817,65343,161031,33,Man
825321,OSS,v7,1366,625,1366,768,2-15-2023,12-53-59,2,4,large,kitchen,kettle.png,scaled,misscaled,0,zi,laundromat,l0_zi.png,0,0,zo,bathroom,b4_zo.png,m,1,980,65343,161031,33,Man
825321,OSS,v7,1366,625,1366,768,2-15-2023,12-53-59,2,5,small,classroom,binderclip.png,scaled,misscaled,1,zo,classroom,c0_zo.png,0,1,zi,classroom,c1_zi.png,c,1,1208,65343,161031,33,Man
825321,OSS,v7,1366,625,1366,768,2-15-2023,12-53-59,2,6,small,classroom,paperclip.png,scaled,scaled,1,zi,classroom,c4_zi.png,1,1,zi,classroom,c0_zi.png,c,1,754,65343,161031,33,Man
825321,OSS,v7,1366,625,1366,768,2-15-2023,12-53-59,2,7,small,classroom,eraser.png,scaled,misscaled,0,zo,kitchen,k3_zo.png,0,1,zi,kitchen,k2_zi.png,c,1,737,65343,161031,33,Man
825321,OSS,v7,1366,625,1366,768,2-15-2023,12-53-59,2,8,large,classroom,notebook.png,misscaled,misscaled,1,zi,classroom,c5_zi.png,1,0,zi,kitchen,k5_zi.png,m,1,846,65343,161031,33,Man
825321,OSS,v7,1366,625,1366,768,2-15-2023,12-53-59,2,9,large,classroom,computer.png,misscaled,misscaled,0,zi,bathroom,b5_zi.png,1,0,zi,laundromat,l3_zi.png,m,1,875,65343,161031,33,Man
825321,OSS,v7,1366,625,1366,768,2-15-2023,12-53-59,2,10,large,bathroom,loofah.png,scaled,misscaled,1,zi,bathroom,b4_zi.png,0,1,zo,bathroom,b5_zo.png,c,1,954,65343,161031,33,Man
825321,OSS,v7,1366,625,1366,768,2-15-2023,12-53-59,2,11,small,bathroom,lipstick.png,misscaled,misscaled,1,zo,bathroom,b2_zo.png,1,1,zo,bathroom,b0_zo.png,c,1,987,65343,161031,33,Man
825321,OSS,v7,1366,625,1366,768,2-15-2023,12-53-59,2,12,large,bathroom,tissuebox.png,misscaled,scaled,0,zo,classroom,c3_zo.png,0,0,zi,laundromat,l2_zi.png,m,1,964,65343,161031,33,Man
825321,OSS,v7,1366,625,1366,768,2-15-2023,12-53-59,2,13,large,laundromat,shorts.png,scaled,scaled,0,zo,classroom,c2_zo.png,1,0,zo,bathroom,b3_zo.png,m,1,895,65343,161031,33,Man
825321,OSS,v7,1366,625,1366,768,2-15-2023,12-53-59,2,14,small,kitchen,saltshaker.png,scaled,scaled,0,zi,laundromat,l5_zi.png,1,0,zi,bathroom,b3_zi.png,m,1,877,65343,161031,33,Man
825321,OSS,v7,1366,625,1366,768,2-15-2023,12-53-59,2,15,small,kitchen,sponge.png,scaled,scaled,1,zi,kitchen,k3_zi.png,1,0,zi,classroom,c3_zi.png,m,1,823,65343,161031,33,Man
339641,OSS,v7,1518,726,1670,940,2-16-2023,12-56-39,1,0,large,laundromat,shorts.png,scaled,scaled,1,zo,laundromat,l4_zo.png,1,1,zo,laundromat,l3_zo.png,c,1,1336,66658,153750,70,Man
339641,OSS,v7,1518,726,1670,940,2-16-2023,12-56-39,1,1,large,laundromat,shirt.png,scaled,misscaled,1,zi,laundromat,l2_zi.png,0,1,zo,laundromat,l5_zo.png,c,1,664,66658,153750,70,Man
339641,OSS,v7,1518,726,1670,940,2-16-2023,12-56-39,1,2,large,laundromat,detergent.png,misscaled,scaled,1,zo,laundromat,l1_zo.png,0,1,zi,laundromat,l4_zi.png,c,1,586,66658,153750,70,Man
339641,OSS,v7,1518,726,1670,940,2-16-2023,12-56-39,1,3,small,bathroom,lipstick.png,misscaled,scaled,0,zi,laundromat,l5_zi.png,0,1,zo,laundromat,l2_zo.png,c,1,497,66658,153750,70,Man
339641,OSS,v7,1518,726,1670,940,2-16-2023,12-56-39,1,4,large,bathroom,tissuebox.png,scaled,scaled,0,zo,laundromat,l0_zo.png,1,0,zo,classroom,c5_zo.png,m,1,871,66658,153750,70,Man
339641,OSS,v7,1518,726,1670,940,2-16-2023,12-56-39,1,5,large,classroom,powerstrip.png,misscaled,misscaled,1,zi,classroom,c4_zi.png,1,1,zi,classroom,c5_zi.png,c,1,1371,66658,153750,70,Man
339641,OSS,v7,1518,726,1670,940,2-16-2023,12-56-39,1,6,small,laundromat,tidepod.png,misscaled,misscaled,0,zo,kitchen,k0_zo.png,1,0,zo,bathroom,b2_zo.png,c,0,757,66658,153750,70,Man
339641,OSS,v7,1518,726,1670,940,2-16-2023,12-56-39,1,7,small,kitchen,spoon.png,misscaled,scaled,1,zi,kitchen,k1_zi.png,0,1,zo,kitchen,k3_zo.png,c,1,1019,66658,153750,70,Man
339641,OSS,v7,1518,726,1670,940,2-16-2023,12-56-39,1,8,small,laundromat,socks.png,misscaled,misscaled,0,zo,classroom,c1_zo.png,1,1,zo,classroom,c4_zo.png,c,1,905,66658,153750,70,Man
339641,OSS,v7,1518,726,1670,940,2-16-2023,12-56-39,1,9,small,kitchen,saltshaker.png,misscaled,misscaled,1,zo,kitchen,k2_zo.png,1,1,zo,kitchen,k5_zo.png,c,1,918,66658,153750,70,Man
339641,OSS,v7,1518,726,1670,940,2-16-2023,12-56-39,1,10,small,kitchen,sponge.png,scaled,scaled,1,zi,kitchen,k0_zi.png,1,0,zi,laundromat,l1_zi.png,c,0,619,66658,153750,70,Man
339641,OSS,v7,1518,726,1670,940,2-16-2023,12-56-39,1,11,large,kitchen,pot.png,misscaled,scaled,0,zo,bathroom,b0_zo.png,0,0,zi,classroom,c1_zi.png,m,1,1181,66658,153750,70,Man
339641,OSS,v7,1518,726,1670,940,2-16-2023,12-56-39,1,12,large,classroom,computer.png,misscaled,misscaled,0,zi,kitchen,k4_zi.png,1,1,zi,kitchen,k3_zi.png,c,1,1011,66658,153750,70,Man
339641,OSS,v7,1518,726,1670,940,2-16-2023,12-56-39,1,13,large,bathroom,hairdryer.png,scaled,misscaled,0,zi,kitchen,k5_zi.png,0,1,zo,kitchen,k1_zo.png,c,1,639,66658,153750,70,Man
339641,OSS,v7,1518,726,1670,940,2-16-2023,12-56-39,1,14,small,classroom,binderclip.png,scaled,scaled,0,zi,laundromat,l3_zi.png,1,0,zi,kitchen,k2_zi.png,c,0,1014,66658,153750,70,Man
339641,OSS,v7,1518,726,1670,940,2-16-2023,12-56-39,1,15,small,bathroom,floss.png,misscaled,misscaled,1,zo,bathroom,b1_zo.png,1,1,zo,bathroom,b5_zo.png,c,1,1127,66658,153750,70,Man
977763,OSS,v7,1536,722,1536,864,2-15-2023,13-26-52,3,0,large,bathroom,tissuebox.png,misscaled,misscaled,0,zi,classroom,c0_zi.png,1,0,zi,laundromat,l1_zi.png,m,1,818,63448,246688,37,Man
977763,OSS,v7,1536,722,1536,864,2-15-2023,13-26-52,3,1,large,bathroom,hairdryer.png,scaled,scaled,0,zo,laundromat,l3_zo.png,1,1,zo,laundromat,l1_zo.png,c,1,570,63448,246688,37,Man
977763,OSS,v7,1536,722,1536,864,2-15-2023,13-26-52,3,2,large,kitchen,toaster.png,scaled,misscaled,1,zi,kitchen,k4_zi.png,0,0,zo,bathroom,b1_zo.png,m,1,793,63448,246688,37,Man
977763,OSS,v7,1536,722,1536,864,2-15-2023,13-26-52,3,3,large,kitchen,kettle.png,misscaled,misscaled,0,zi,bathroom,b5_zi.png,1,1,zi,bathroom,b3_zi.png,c,1,615,63448,246688,37,Man
977763,OSS,v7,1536,722,1536,864,2-15-2023,13-26-52,3,4,large,kitchen,pot.png,misscaled,scaled,1,zo,kitchen,k1_zo.png,0,1,zi,kitchen,k3_zi.png,c,1,724,63448,246688,37,Man
977763,OSS,v7,1536,722,1536,864,2-15-2023,13-26-52,3,5,small,laundromat,coins.png,misscaled,scaled,0,zi,bathroom,b1_zi.png,0,1,zo,bathroom,b5_zo.png,c,1,645,63448,246688,37,Man
977763,OSS,v7,1536,722,1536,864,2-15-2023,13-26-52,3,6,large,laundromat,detergent.png,misscaled,misscaled,1,zi,laundromat,l0_zi.png,1,1,zi,laundromat,l4_zi.png,c,1,625,63448,246688,37,Man
977763,OSS,v7,1536,722,1536,864,2-15-2023,13-26-52,3,7,small,classroom,paperclip.png,scaled,misscaled,1,zo,classroom,c0_zo.png,0,1,zi,classroom,c3_zi.png,c,1,736,63448,246688,37,Man
977763,OSS,v7,1536,722,1536,864,2-15-2023,13-26-52,3,8,large,classroom,powerstrip.png,scaled,scaled,1,zo,classroom,c3_zo.png,1,0,zo,kitchen,k4_zo.png,m,1,684,63448,246688,37,Man
977763,OSS,v7,1536,722,1536,864,2-15-2023,13-26-52,3,9,small,bathroom,nailclipper.png,misscaled,scaled,1,zi,bathroom,b4_zi.png,0,0,zo,kitchen,k5_zo.png,c,0,973,63448,246688,37,Man
977763,OSS,v7,1536,722,1536,864,2-15-2023,13-26-52,3,10,small,kitchen,saltshaker.png,scaled,scaled,0,zi,laundromat,l3_zi.png,1,0,zi,bathroom,b0_zi.png,m,1,746,63448,246688,37,Man
977763,OSS,v7,1536,722,1536,864,2-15-2023,13-26-52,3,11,small,laundromat,tidepod.png,scaled,scaled,1,zi,laundromat,l2_zi.png,1,0,zi,kitchen,k5_zi.png,m,1,965,63448,246688,37,Man
977763,OSS,v7,1536,722,1536,864,2-15-2023,13-26-52,3,12,small,classroom,binderclip.png,misscaled,misscaled,0,zo,laundromat,l4_zo.png,1,1,zo,laundromat,l2_zo.png,c,1,692,63448,246688,37,Man
977763,OSS,v7,1536,722,1536,864,2-15-2023,13-26-52,3,13,large,bathroom,loofah.png,misscaled,scaled,0,zo,laundromat,l5_zo.png,0,0,zi,kitchen,k2_zi.png,m,1,683,63448,246688,37,Man
977763,OSS,v7,1536,722,1536,864,2-15-2023,13-26-52,3,14,small,classroom,eraser.png,misscaled,misscaled,0,zo,laundromat,l0_zo.png,1,0,zo,bathroom,b2_zo.png,m,1,909,63448,246688,37,Man
977763,OSS,v7,1536,722,1536,864,2-15-2023,13-26-52,3,15,small,bathroom,floss.png,misscaled,misscaled,1,zo,bathroom,b4_zo.png,1,0,zo,kitchen,k0_zo.png,m,1,963,63448,246688,37,Man
168399,OSS,v7,1468,967,1920,1080,2-16-2023,14-4-18,3,0,large,classroom,notebook.png,scaled,misscaled,0,zi,laundromat,l2_zi.png,0,1,zo,laundromat,l0_zo.png,c,1,656,60612,308694,37,Man
168399,OSS,v7,1468,967,1920,1080,2-16-2023,14-4-18,3,1,large,classroom,powerstrip.png,scaled,misscaled,1,zi,classroom,c2_zi.png,0,0,zo,kitchen,k5_zo.png,m,1,758,60612,308694,37,Man
168399,OSS,v7,1468,967,1920,1080,2-16-2023,14-4-18,3,2,small,kitchen,saltshaker.png,scaled,scaled,0,zi,classroom,c1_zi.png,1,1,zi,classroom,c3_zi.png,c,1,557,60612,308694,37,Man
168399,OSS,v7,1468,967,1920,1080,2-16-2023,14-4-18,3,3,small,laundromat,socks.png,misscaled,misscaled,1,zo,laundromat,l1_zo.png,1,1,zo,laundromat,l5_zo.png,c,1,646,60612,308694,37,Man
168399,OSS,v7,1468,967,1920,1080,2-16-2023,14-4-18,3,4,small,laundromat,tidepod.png,misscaled,misscaled,0,zo,classroom,c3_zo.png,1,0,zo,bathroom,b0_zo.png,m,1,640,60612,308694,37,Man
