subjID,experimentName,versionName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,objectSize,objectCategory,object,misscaled,objectScene1SemanticCongruency,scene1ZoomName,scene1Category,scene1,scene2SizeCong,scene2SemCong,scene2ZoomName,scene2Category,scene2,keyPress,accuracy,RT,experimentTime,totalTime
652957,OSS,v6,2880,1393,1920,1080,12-14-2022,15-36-32,3,0,large,classroom,notebook.png,scaled,1,zo,classroom,c4_zo.png,0,1,zi,classroom,c1_zi.png,c,1,1039,62146,145817
652957,OSS,v6,2880,1393,1920,1080,12-14-2022,15-36-32,3,1,small,bathroom,floss.png,misscaled,1,zo,bathroom,b5_zo.png,1,1,zo,bathroom,b2_zo.png,c,1,802,62146,145817
652957,OSS,v6,2880,1393,1920,1080,12-14-2022,15-36-32,3,2,small,classroom,paperclip.png,misscaled,0,zo,laundromat,l2_zo.png,1,1,zo,laundromat,l3_zo.png,c,1,737,62146,145817
652957,OSS,v6,2880,1393,1920,1080,12-14-2022,15-36-32,3,3,small,laundromat,socks.png,scaled,0,zi,bathroom,b3_zi.png,0,0,zo,classroom,c0_zo.png,m,1,720,62146,145817
652957,OSS,v6,2880,1393,1920,1080,12-14-2022,15-36-32,3,4,large,classroom,computer.png,scaled,0,zo,bathroom,b0_zo.png,1,0,zo,laundromat,l0_zo.png,m,1,856,62146,145817
652957,OSS,v6,2880,1393,1920,1080,12-14-2022,15-36-32,3,5,small,kitchen,spoon.png,scaled,0,zi,bathroom,b5_zi.png,1,0,zi,laundromat,l4_zi.png,m,1,646,62146,145817
652957,OSS,v6,2880,1393,1920,1080,12-14-2022,15-36-32,3,6,large,laundromat,detergent.png,misscaled,0,zi,bathroom,b0_zi.png,0,1,zo,bathroom,b3_zo.png,c,1,980,62146,145817
652957,OSS,v6,2880,1393,1920,1080,12-14-2022,15-36-32,3,7,large,classroom,powerstrip.png,scaled,1,zo,classroom,c5_zo.png,1,0,zo,kitchen,k1_zo.png,m,1,900,62146,145817
652957,OSS,v6,2880,1393,1920,1080,12-14-2022,15-36-32,3,8,large,bathroom,hairdryer.png,misscaled,0,zi,classroom,c2_zi.png,0,1,zo,classroom,c3_zo.png,c,1,1278,62146,145817
652957,OSS,v6,2880,1393,1920,1080,12-14-2022,15-36-32,3,9,small,bathroom,nailclipper.png,misscaled,0,zo,kitchen,k5_zo.png,0,0,zi,classroom,c4_zi.png,m,1,986,62146,145817
652957,OSS,v6,2880,1393,1920,1080,12-14-2022,15-36-32,3,10,small,bathroom,lipstick.png,scaled,1,zi,bathroom,b1_zi.png,0,0,zo,classroom,c1_zo.png,m,1,655,62146,145817
652957,OSS,v6,2880,1393,1920,1080,12-14-2022,15-36-32,3,11,large,laundromat,shirt.png,misscaled,1,zi,laundromat,l5_zi.png,0,1,zo,laundromat,l1_zo.png,c,1,730,62146,145817
652957,OSS,v6,2880,1393,1920,1080,12-14-2022,15-36-32,3,12,large,kitchen,toaster.png,misscaled,1,zi,kitchen,k5_zi.png,1,1,zi,kitchen,k1_zi.png,c,1,884,62146,145817
652957,OSS,v6,2880,1393,1920,1080,12-14-2022,15-36-32,3,13,small,laundromat,tidepod.png,misscaled,1,zo,laundromat,l5_zo.png,0,0,zi,classroom,c3_zi.png,m,1,833,62146,145817
652957,OSS,v6,2880,1393,1920,1080,12-14-2022,15-36-32,3,14,large,bathroom,loofah.png,scaled,0,zo,laundromat,l4_zo.png,0,0,zi,classroom,c0_zi.png,m,1,1048,62146,145817
652957,OSS,v6,2880,1393,1920,1080,12-14-2022,15-36-32,3,15,small,kitchen,sponge.png,scaled,1,zi,kitchen,k0_zi.png,1,0,zi,bathroom,b2_zi.png,m,1,822,62146,145817
312912,OSS,v6,1290,726,1920,1080,12-14-2022,15-46-15,2,0,small,classroom,paperclip.png,scaled,0,zi,kitchen,k4_zi.png,1,1,zi,kitchen,k5_zi.png,c,1,748,59565,218139
312912,OSS,v6,1290,726,1920,1080,12-14-2022,15-46-15,2,1,large,kitchen,pot.png,scaled,0,zo,classroom,c2_zo.png,1,0,zo,laundromat,l4_zo.png,m,1,604,59565,218139
312912,OSS,v6,1290,726,1920,1080,12-14-2022,15-46-15,2,2,large,bathroom,tissuebox.png,scaled,1,zo,bathroom,b2_zo.png,1,1,zo,bathroom,b3_zo.png,c,1,623,59565,218139
312912,OSS,v6,1290,726,1920,1080,12-14-2022,15-46-15,2,3,large,classroom,computer.png,misscaled,0,zi,laundromat,l2_zi.png,0,1,zo,laundromat,l1_zo.png,c,1,636,59565,218139
312912,OSS,v6,1290,726,1920,1080,12-14-2022,15-46-15,2,4,small,bathroom,floss.png,misscaled,1,zo,bathroom,b5_zo.png,0,1,zi,bathroom,b1_zi.png,m,0,896,59565,218139
312912,OSS,v6,1290,726,1920,1080,12-14-2022,15-46-15,2,5,large,bathroom,loofah.png,misscaled,0,zi,kitchen,k2_zi.png,1,0,zi,laundromat,l5_zi.png,m,1,708,59565,218139
312912,OSS,v6,1290,726,1920,1080,12-14-2022,15-46-15,2,6,small,bathroom,nailclipper.png,misscaled,0,zo,laundromat,l5_zo.png,1,1,zo,laundromat,l3_zo.png,c,1,684,59565,218139
312912,OSS,v6,1290,726,1920,1080,12-14-2022,15-46-15,2,7,large,laundromat,shorts.png,misscaled,1,zi,laundromat,l3_zi.png,1,1,zi,laundromat,l1_zi.png,c,1,619,59565,218139
312912,OSS,v6,1290,726,1920,1080,12-14-2022,15-46-15,2,8,small,kitchen,saltshaker.png,scaled,1,zi,kitchen,k1_zi.png,0,0,zo,laundromat,l2_zo.png,m,1,597,59565,218139
312912,OSS,v6,1290,726,1920,1080,12-14-2022,15-46-15,2,9,small,kitchen,sponge.png,misscaled,1,zo,kitchen,k0_zo.png,1,0,zo,classroom,c5_zo.png,m,1,616,59565,218139
312912,OSS,v6,1290,726,1920,1080,12-14-2022,15-46-15,2,10,large,kitchen,kettle.png,scaled,1,zo,kitchen,k5_zo.png,1,1,zo,kitchen,k1_zo.png,c,1,666,59565,218139
312912,OSS,v6,1290,726,1920,1080,12-14-2022,15-46-15,2,11,large,kitchen,toaster.png,scaled,0,zo,classroom,c3_zo.png,1,1,zo,classroom,c4_zo.png,c,1,817,59565,218139
312912,OSS,v6,1290,726,1920,1080,12-14-2022,15-46-15,2,12,large,classroom,notebook.png,misscaled,1,zi,classroom,c1_zi.png,1,1,zi,classroom,c5_zi.png,c,1,610,59565,218139
312912,OSS,v6,1290,726,1920,1080,12-14-2022,15-46-15,2,13,small,bathroom,lipstick.png,scaled,1,zi,bathroom,b3_zi.png,0,1,zo,bathroom,b1_zo.png,c,1,673,59565,218139
312912,OSS,v6,1290,726,1920,1080,12-14-2022,15-46-15,2,14,small,classroom,eraser.png,scaled,0,zi,bathroom,b5_zi.png,0,1,zo,bathroom,b0_zo.png,c,1,694,59565,218139
312912,OSS,v6,1290,726,1920,1080,12-14-2022,15-46-15,2,15,small,laundromat,coins.png,misscaled,0,zo,bathroom,b4_zo.png,0,0,zi,kitchen,k3_zi.png,c,0,657,59565,218139
449858,OSS,v6,1366,625,1366,768,12-14-2022,15-58-6,3,0,large,bathroom,tissuebox.png,scaled,0,zo,classroom,c1_zo.png,1,0,zo,laundromat,l0_zo.png,c,0,915,62767,234290
449858,OSS,v6,1366,625,1366,768,12-14-2022,15-58-6,3,1,small,classroom,binderclip.png,scaled,1,zi,classroom,c1_zi.png,1,0,zi,bathroom,b0_zi.png,m,1,987,62767,234290
449858,OSS,v6,1366,625,1366,768,12-14-2022,15-58-6,3,2,small,laundromat,socks.png,misscaled,1,zo,laundromat,l3_zo.png,0,1,zi,laundromat,l4_zi.png,c,1,677,62767,234290
449858,OSS,v6,1366,625,1366,768,12-14-2022,15-58-6,3,3,large,classroom,notebook.png,misscaled,1,zi,classroom,c4_zi.png,0,0,zo,laundromat,l5_zo.png,m,1,1188,62767,234290
449858,OSS,v6,1366,625,1366,768,12-14-2022,15-58-6,3,4,large,laundromat,detergent.png,scaled,1,zo,laundromat,l1_zo.png,0,0,zi,kitchen,k1_zi.png,m,1,1039,62767,234290
449858,OSS,v6,1366,625,1366,768,12-14-2022,15-58-6,3,5,small,kitchen,saltshaker.png,misscaled,0,zo,laundromat,l2_zo.png,0,0,zi,bathroom,b2_zi.png,m,1,1132,62767,234290
449858,OSS,v6,1366,625,1366,768,12-14-2022,15-58-6,3,6,large,kitchen,kettle.png,misscaled,0,zi,classroom,c2_zi.png,1,1,zi,classroom,c5_zi.png,c,1,810,62767,234290
449858,OSS,v6,1366,625,1366,768,12-14-2022,15-58-6,3,7,large,kitchen,pot.png,scaled,0,zo,laundromat,l4_zo.png,0,0,zi,bathroom,b4_zi.png,m,1,834,62767,234290
449858,OSS,v6,1366,625,1366,768,12-14-2022,15-58-6,3,8,large,bathroom,hairdryer.png,misscaled,1,zi,bathroom,b3_zi.png,0,1,zo,bathroom,b1_zo.png,c,1,850,62767,234290
449858,OSS,v6,1366,625,1366,768,12-14-2022,15-58-6,3,9,small,bathroom,nailclipper.png,scaled,0,zi,kitchen,k2_zi.png,1,1,zi,kitchen,k3_zi.png,c,1,1050,62767,234290
449858,OSS,v6,1366,625,1366,768,12-14-2022,15-58-6,3,10,large,bathroom,loofah.png,misscaled,0,zi,kitchen,k0_zi.png,0,0,zo,classroom,c0_zo.png,m,1,796,62767,234290
449858,OSS,v6,1366,625,1366,768,12-14-2022,15-58-6,3,11,small,laundromat,tidepod.png,misscaled,0,zo,bathroom,b4_zo.png,1,1,zo,bathroom,b5_zo.png,c,1,891,62767,234290
449858,OSS,v6,1366,625,1366,768,12-14-2022,15-58-6,3,12,large,classroom,powerstrip.png,scaled,1,zo,classroom,c5_zo.png,0,0,zi,laundromat,l0_zi.png,m,1,710,62767,234290
449858,OSS,v6,1366,625,1366,768,12-14-2022,15-58-6,3,13,small,bathroom,lipstick.png,scaled,1,zi,bathroom,b5_zi.png,1,1,zi,bathroom,b1_zi.png,c,1,877,62767,234290
449858,OSS,v6,1366,625,1366,768,12-14-2022,15-58-6,3,14,small,classroom,eraser.png,misscaled,1,zo,classroom,c2_zo.png,0,1,zi,classroom,c0_zi.png,c,1,707,62767,234290
449858,OSS,v6,1366,625,1366,768,12-14-2022,15-58-6,3,15,small,bathroom,floss.png,scaled,0,zi,laundromat,l2_zi.png,0,0,zo,kitchen,k1_zo.png,c,0,598,62767,234290
302580,OSS,v6,1536,746,1536,864,12-14-2022,15-53-11,2,0,small,laundromat,socks.png,scaled,0,zi,kitchen,k5_zi.png,1,1,zi,kitchen,k2_zi.png,c,1,717,60719,191493
302580,OSS,v6,1536,746,1536,864,12-14-2022,15-53-11,2,1,large,kitchen,pot.png,scaled,1,zo,kitchen,k5_zo.png,0,1,zi,kitchen,k0_zi.png,c,1,674,60719,191493
302580,OSS,v6,1536,746,1536,864,12-14-2022,15-53-11,2,2,small,classroom,eraser.png,misscaled,0,zo,laundromat,l5_zo.png,1,0,zo,bathroom,b0_zo.png,m,1,842,60719,191493
302580,OSS,v6,1536,746,1536,864,12-14-2022,15-53-11,2,3,small,bathroom,floss.png,misscaled,0,zo,kitchen,k3_zo.png,1,1,zo,kitchen,k1_zo.png,c,1,716,60719,191493
302580,OSS,v6,1536,746,1536,864,12-14-2022,15-53-11,2,4,large,classroom,notebook.png,misscaled,1,zi,classroom,c2_zi.png,1,0,zi,kitchen,k1_zi.png,m,1,686,60719,191493
302580,OSS,v6,1536,746,1536,864,12-14-2022,15-53-11,2,5,small,bathroom,nailclipper.png,scaled,1,zi,bathroom,b3_zi.png,1,0,zi,laundromat,l1_zi.png,c,0,1001,60719,191493
302580,OSS,v6,1536,746,1536,864,12-14-2022,15-53-11,2,6,large,bathroom,tissuebox.png,misscaled,0,zi,laundromat,l5_zi.png,1,0,zi,classroom,c3_zi.png,m,1,834,60719,191493
302580,OSS,v6,1536,746,1536,864,12-14-2022,15-53-11,2,7,small,classroom,paperclip.png,scaled,1,zi,classroom,c1_zi.png,0,0,zo,bathroom,b5_zo.png,m,1,637,60719,191493
302580,OSS,v6,1536,746,1536,864,12-14-2022,15-53-11,2,8,large,kitchen,kettle.png,scaled,0,zo,classroom,c4_zo.png,1,1,zo,classroom,c3_zo.png,c,1,633,60719,191493
302580,OSS,v6,1536,746,1536,864,12-14-2022,15-53-11,2,9,small,bathroom,lipstick.png,misscaled,1,zo,bathroom,b4_zo.png,0,0,zi,kitchen,k4_zi.png,m,1,600,60719,191493
302580,OSS,v6,1536,746,1536,864,12-14-2022,15-53-11,2,10,small,classroom,binderclip.png,scaled,0,zi,laundromat,l4_zi.png,1,1,zi,laundromat,l0_zi.png,c,1,745,60719,191493
302580,OSS,v6,1536,746,1536,864,12-14-2022,15-53-11,2,11,large,kitchen,toaster.png,misscaled,0,zi,classroom,c4_zi.png,1,0,zi,bathroom,b2_zi.png,m,1,601,60719,191493
302580,OSS,v6,1536,746,1536,864,12-14-2022,15-53-11,2,12,large,laundromat,shorts.png,scaled,1,zo,laundromat,l0_zo.png,1,0,zo,kitchen,k2_zo.png,m,1,685,60719,191493
302580,OSS,v6,1536,746,1536,864,12-14-2022,15-53-11,2,13,large,bathroom,hairdryer.png,misscaled,1,zi,bathroom,b1_zi.png,1,0,zi,classroom,c0_zi.png,m,1,618,60719,191493
302580,OSS,v6,1536,746,1536,864,12-14-2022,15-53-11,2,14,large,classroom,powerstrip.png,scaled,0,zo,laundromat,l2_zo.png,0,0,zi,bathroom,b0_zi.png,c,0,812,60719,191493
302580,OSS,v6,1536,746,1536,864,12-14-2022,15-53-11,2,15,small,kitchen,spoon.png,misscaled,1,zo,kitchen,k0_zo.png,0,1,zi,kitchen,k3_zi.png,c,1,704,60719,191493
139448,OSS,v6,1366,625,1366,768,12-14-2022,17-52-42,2,0,small,classroom,paperclip.png,misscaled,1,zo,classroom,c2_zo.png,0,0,zi,laundromat,l4_zi.png,m,1,1189,74471,148412
139448,OSS,v6,1366,625,1366,768,12-14-2022,17-52-42,2,1,large,kitchen,pot.png,misscaled,0,zi,laundromat,l5_zi.png,0,0,zo,bathroom,b4_zo.png,m,1,1470,74471,148412
139448,OSS,v6,1366,625,1366,768,12-14-2022,17-52-42,2,2,small,bathroom,nailclipper.png,scaled,1,zi,bathroom,b5_zi.png,1,0,zi,laundromat,l0_zi.png,m,1,1244,74471,148412
139448,OSS,v6,1366,625,1366,768,12-14-2022,17-52-42,2,3,small,laundromat,tidepod.png,misscaled,0,zo,classroom,c1_zo.png,0,1,zi,classroom,c3_zi.png,c,1,1341,74471,148412
139448,OSS,v6,1366,625,1366,768,12-14-2022,17-52-42,2,4,small,laundromat,socks.png,scaled,0,zi,classroom,c5_zi.png,0,0,zo,bathroom,b1_zo.png,m,1,1854,74471,148412
139448,OSS,v6,1366,625,1366,768,12-14-2022,17-52-42,2,5,small,bathroom,lipstick.png,misscaled,1,zo,bathroom,b0_zo.png,0,0,zi,kitchen,k5_zi.png,c,0,1677,74471,148412
139448,OSS,v6,1366,625,1366,768,12-14-2022,17-52-42,2,6,large,bathroom,tissuebox.png,scaled,0,zo,laundromat,l4_zo.png,1,1,zo,laundromat,l1_zo.png,c,1,1925,74471,148412
139448,OSS,v6,1366,625,1366,768,12-14-2022,17-52-42,2,7,small,classroom,eraser.png,scaled,0,zi,laundromat,l2_zi.png,0,0,zo,kitchen,k0_zo.png,m,1,1819,74471,148412
139448,OSS,v6,1366,625,1366,768,12-14-2022,17-52-42,2,8,large,laundromat,shirt.png,misscaled,1,zi,laundromat,l3_zi.png,0,0,zo,kitchen,k3_zo.png,m,1,1364,74471,148412
139448,OSS,v6,1366,625,1366,768,12-14-2022,17-52-42,2,9,small,classroom,binderclip.png,scaled,1,zi,classroom,c0_zi.png,1,1,zi,classroom,c2_zi.png,c,1,1317,74471,148412
139448,OSS,v6,1366,625,1366,768,12-14-2022,17-52-42,2,10,large,kitchen,toaster.png,scaled,1,zo,kitchen,k1_zo.png,1,0,zo,bathroom,b3_zo.png,m,1,1756,74471,148412
139448,OSS,v6,1366,625,1366,768,12-14-2022,17-52-42,2,11,large,classroom,powerstrip.png,scaled,1,zo,classroom,c0_zo.png,1,0,zo,kitchen,k4_zo.png,m,1,1740,74471,148412
139448,OSS,v6,1366,625,1366,768,12-14-2022,17-52-42,2,12,large,bathroom,loofah.png,misscaled,0,zi,kitchen,k1_zi.png,1,0,zi,laundromat,l1_zi.png,none,0,2001,74471,148412
139448,OSS,v6,1366,625,1366,768,12-14-2022,17-52-42,2,13,large,kitchen,kettle.png,scaled,0,zo,bathroom,b5_zo.png,1,1,zo,bathroom,b2_zo.png,m,0,1659,74471,148412
139448,OSS,v6,1366,625,1366,768,12-14-2022,17-52-42,2,14,small,bathroom,floss.png,misscaled,0,zo,laundromat,l2_zo.png,1,1,zo,laundromat,l0_zo.png,c,1,1155,74471,148412
139448,OSS,v6,1366,625,1366,768,12-14-2022,17-52-42,2,15,large,bathroom,hairdryer.png,misscaled,1,zi,bathroom,b0_zi.png,0,0,zo,classroom,c3_zo.png,m,1,1387,74471,148412
